siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
513634808,00028,51363480800028,O,2009-07-15,22,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,,,,RTE,DE GACE,61370,SAINTE-GAUBURGE-SAINTE-COLOMBE,,,61389,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00036,51363480800036,O,2009-07-15,21,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,6 R EMILE ZOLA ET ANGLE DU,4,,AV,JEAN JAURES,18400,SAINT-FLORENT-SUR-CHER,,,18207,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00044,51363480800044,O,2009-07-15,21,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,,,,,AEROPARC,90150,FONTAINE,,,90047,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00051,51363480800051,O,2009-07-15,21,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,,48,,BD,DE LA JAMAGNE,88400,GERARDMER,,,88196,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00069,51363480800069,O,2009-07-15,NN,,,2012-05-05T15:05:40,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,PARC D ACTIVITE R DU MAL,,,,LA CLEF DE SAINT PIERRE,78990,ELANCOURT,,,78208,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00077,51363480800077,O,2009-07-15,22,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,,461,,RTE,DE BARENTIN,76480,SAINT-PIERRE-DE-VARENGEVILLE,,,76636,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00085,51363480800085,O,2009-07-15,22,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,ORBEC,,,,ZI DE LA VESPIERE,14290,LA VESPIERE-FRIARDEL,,,14740,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00093,51363480800093,O,2009-07-15,32,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,,194,,BD,FAIDHERBE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00101,51363480800101,O,2009-07-15,21,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,PUY DU MIDI,,,RUE,DE CARCASSONNE,59450,SIN-LE-NOBLE,,,59569,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00119,51363480800119,O,2010-02-01,NN,,,2017-05-04T05:27:33,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,,1,,RUE,GUSTAVE EIFFEL,78300,POISSY,,,78498,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
513634808,00127,51363480800127,O,2015-11-16,12,2019,,2021-10-27T08:21:00,false,C,O,,2009-07-08,5710,SOCIETE NOUVELLEWM EN ABREGE 'WM',,,,,,,,,,,,,,25.50B,NAFRev2,,N,O,42,2019,00010,2021-11-25T10:04:49,ETI,2019,,2,,RUE,CHARLES EDOUARD JEANNERET,78300,POISSY,,,78498,,,,,,,,,,,,,,,,,,,F,,,,,29.32Z,NAFRev2,O
517585154,00019,51758515400019,O,2009-10-09,NN,,,2019-06-24T13:21:45,true,C,O,,2009-10-09,5710,CREDIT AGRICOLE ASSURANCES GESTION INFORMATIQUE ET SERVICES,CAAGIS,,,,,,,,,,,,,66.22Z,NAFRev2,,,O,NN,,00019,2019-06-24T13:21:45,,,50 AU 56,50,,RUE,DE LA PROCESSION,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,F,,,,,66.22Z,NAFRev2,O
517585154,00027,51758515400027,O,2009-11-17,NN,,,2019-11-14T14:01:02,false,C,O,,2009-10-09,5710,CREDIT AGRICOLE ASSURANCES GESTION INFORMATIQUE ET SERVICES,CAAGIS,,,,,,,,,,,,,66.22Z,NAFRev2,,,O,NN,,00019,2019-06-24T13:21:45,,,,,,AV,ANDRE COUDRAY,84110,VAISON-LA-ROMAINE,,,84137,,,,,,,,,,,,,,,,,,,F,,,,,66.22Z,NAFRev2,O
517585154,00035,51758515400035,O,2010-01-01,NN,,,2018-09-29T12:32:14,false,C,O,,2009-10-09,5710,CREDIT AGRICOLE ASSURANCES GESTION INFORMATIQUE ET SERVICES,CAAGIS,,,,,,,,,,,,,66.22Z,NAFRev2,,,O,NN,,00019,2019-06-24T13:21:45,,,,,,RUE,LOUIS JOSEPH PHILIPPE,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,F,,,,,82.11Z,NAFRev2,O
517585154,00043,51758515400043,O,2010-01-01,NN,,,2019-06-24T13:21:45,false,C,O,,2009-10-09,5710,CREDIT AGRICOLE ASSURANCES GESTION INFORMATIQUE ET SERVICES,CAAGIS,,,,,,,,,,,,,66.22Z,NAFRev2,,,O,NN,,00019,2019-06-24T13:21:45,,,,,,,A MONQUIERS,11000,CARCASSONNE,,,11069,,,,,,,,,,,,,,,,,,,F,,,,,82.11Z,NAFRev2,O
517585154,00050,51758515400050,O,2014-03-15,NN,,,2019-06-24T13:21:45,false,C,O,,2009-10-09,5710,CREDIT AGRICOLE ASSURANCES GESTION INFORMATIQUE ET SERVICES,CAAGIS,,,,,,,,,,,,,66.22Z,NAFRev2,,,O,NN,,00019,2019-06-24T13:21:45,,,IMMEUBLE LE ROMARIN,40,,ALL,VAUBAN,59110,LA MADELEINE,,,59368,,,,,,,,,,,,,,,,,,,F,,,,,82.11Z,NAFRev2,O
519685085,00010,51968508500010,O,2010-01-20,00,2019,,2021-10-27T08:26:44,true,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,ZAC DE LA LORIE,31,,RUE,BOBBY SANDS,44800,SAINT-HERBLAIN,,,44162,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,O
519685085,00028,51968508500028,O,2014-01-01,00,2019,,2021-10-27T08:26:44,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,32,,CHE,DES CHAMPS CARTIER,79180,CHAURAY,,,79081,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,N
519685085,00036,51968508500036,O,2014-06-02,00,2019,,2021-10-27T08:26:44,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,41,,RUE,DE LA MILLETIERE,37100,TOURS,,,37261,,,,,,,,,,,,,,,,,,,F,,,,,70.22Z,NAFRev2,O
519685085,00044,51968508500044,O,2014-01-01,NN,,,2017-05-04T06:20:39,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,264,,RUE,DES SABLES DE SARY,45770,SARAN,,,45302,,,,,,,,,,,,,,,,,,,F,,,,,70.22Z,NAFRev2,O
519685085,00051,51968508500051,O,2014-06-02,00,2019,,2021-10-27T08:26:44,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,26,,RUE,GALLIENI,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,O
519685085,00069,51968508500069,O,2014-10-01,00,2019,,2021-10-27T08:26:44,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,45,,AV,DE FLANDRE,59290,WASQUEHAL,,,59646,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,N
519685085,00077,51968508500077,O,2014-01-01,,,,2019-07-16T15:54:53,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,26,,AV,DU GENERAL GALLIENI,92000,NANTERRE,,,92050,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,O
519685085,00085,51968508500085,O,2015-07-03,NN,,,2017-05-04T06:20:39,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,61,,RUE,JEAN BRIAUD,33700,MERIGNAC,,,33281,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,O
519685085,00093,51968508500093,O,2015-10-15,00,2019,,2021-10-27T08:26:44,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,PARC INNOLIN,3,,RUE,DU GOLF,33700,MERIGNAC,,,33281,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,N
519685085,00101,51968508500101,O,2015-06-01,00,2019,,2021-10-27T08:26:44,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,33,,BD,ROCHEPLATTE,45000,ORLEANS,,,45234,,,,,,,,,,,,,,,,,,,F,,,,,70.22Z,NAFRev2,O
519685085,00119,51968508500119,O,2016-10-02,03,2018,,2020-08-25T10:33:52,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,3,,CRS,CHARLEMAGNE,69002,LYON 2EME,,,69382,,,,,,,,,,,,,,,,,,,F,,,,,70.22Z,NAFRev2,N
519685085,00127,51968508500127,O,2017-06-01,,,,2019-07-16T15:54:53,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,BURO POLE SERVICES MINI PARC 3,478,,RUE,DE LA DECOUVERTE,31670,LABEGE,,,31254,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,O
519685085,00135,51968508500135,O,2017-05-09,,,,2019-07-16T15:54:53,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,107,,AV,HENRI FREVILLE,35200,RENNES,,,35238,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,O
519685085,00143,51968508500143,O,2017-11-01,,,,2019-07-16T15:54:53,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,REGUS EXPRESS,,,PL,DU 8 MAI 1945,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,F,,,,,70.22Z,NAFRev2,O
519685085,00150,51968508500150,O,2019-01-01,,,,2019-11-14T14:00:19,false,C,O,,2010-01-20,5710,CAT-AMANIA,,,,,,,,,,,,,,62.02A,NAFRev2,,N,N,00,2019,00010,2021-10-27T08:26:44,ETI,2019,,31,,RES,PARC CLUB DU GOLF,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,F,,,,,62.02A,NAFRev2,O
524544939,00019,52454493900019,O,2010-08-24,,,,2010-11-15T14:03:14,false,C,O,,2010-08-24,5710,GROUPE SMCP,,,,,,,,,,,,,,64.20Z,NAFRev2,,,O,NN,,00068,2017-02-22T04:44:40,,,,18,,RUE,FRANCOIS 1ER,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,F,,,,,64.20Z,NAFRev2,N
524544939,00027,52454493900027,O,2010-09-15,,,,2010-12-14T14:18:17,false,C,O,,2010-08-24,5710,GROUPE SMCP,,,,,,,,,,,,,,64.20Z,NAFRev2,,,O,NN,,00068,2017-02-22T04:44:40,,,,21,,AV,MONTAIGNE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,F,,,,,64.20Z,NAFRev2,N
524544939,00035,52454493900035,O,2010-11-04,,,,2015-05-14T08:34:45,false,C,O,,2010-08-24,5710,GROUPE SMCP,,,,,,,,,,,,,,64.20Z,NAFRev2,,,O,NN,,00068,2017-02-22T04:44:40,,,,61,,RUE,DE TURENNE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,F,,,,,64.20Z,NAFRev2,O
524544939,00043,52454493900043,O,2011-04-01,,,,2014-04-25T03:44:28,false,C,O,,2010-08-24,5710,GROUPE SMCP,,,,,,,,,,,,,,64.20Z,NAFRev2,,,O,NN,,00068,2017-02-22T04:44:40,,,,3,,RUE,BARBETTE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,F,GROUPE SMCP,,,,82.11Z,NAFRev2,N
524544939,00050,52454493900050,O,2012-11-15,NN,,,2017-02-22T04:44:40,false,C,O,,2010-08-24,5710,GROUPE SMCP,,,,,,,,,,,,,,64.20Z,NAFRev2,,,O,NN,,00068,2017-02-22T04:44:40,,,,28,,RUE,D ABOUKIR,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,F,,,,,82.99Z,NAFRev2,O
524544939,00068,52454493900068,O,2013-09-15,NN,,,2017-02-22T04:44:40,true,C,O,,2010-08-24,5710,GROUPE SMCP,,,,,,,,,,,,,,64.20Z,NAFRev2,,,O,NN,,00068,2017-02-22T04:44:40,,,,49,,RUE,ETIENNE MARCEL,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,F,,,,GROUP SMCP,64.20Z,NAFRev2,O
542016654,00031,54201665400031,O,1900-01-01,NN,,,2019-11-14T14:01:05,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,6,,PL,PIERRE SEMARD,94130,NOGENT-SUR-MARNE,,,94052,94736,NOGENT SUR MARNE CEDEX,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAFRev1,O
542016654,00064,54201665400064,O,1900-01-01,,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,6,,AV,PASTEUR,92170,VANVES,,,92075,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,N
542016654,00098,54201665400098,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,27,,CRS,BUGEAUD,87000,LIMOGES,,BP 31,87085,87001,LIMOGES CEDEX 1,,,,,,,,,,,,,,,,,F,SOCOTEC,,,,74.3B,NAF1993,O
542016654,00122,54201665400122,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,215,,BD,AMIRAL DE GRASSE,83200,TOULON,,,83137,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,00130,54201665400130,O,1900-01-01,NN,,,2014-06-14T09:21:02,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,4,,RUE,DE LA DEUXIEME DIVISION BLINDEE,80000,AMIENS,,,80021,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,00155,54201665400155,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,54,,RUE,DU MAL FOCH,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,00189,54201665400189,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,69,,RUE,PIERRE SEMARD,76140,LE PETIT-QUEVILLY,,,76498,76144,LE PETIT QUEVILLY CEDEX,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,00262,54201665400262,O,1900-01-01,NN,,,2006-11-25T21:54:39,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,29,,RUE,JEAN JACQUES ROUSSEAU,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAFRev1,O
542016654,00387,54201665400387,O,1900-01-01,NN,,,2019-02-20T11:42:47,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,34,,RUE,JACQUEMARS GIELEE,59800,LILLE,,,59350,59004,LILLE CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,00395,54201665400395,O,1900-01-01,NN,,,2018-09-29T13:05:46,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,1,,RUE,EMMERY,59140,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,00403,54201665400403,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,12,,RUE,ST GENEST,58000,NEVERS,,,58194,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,00411,54201665400411,O,1900-01-01,NN,,,2009-02-04T00:28:27,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,A 15,13,,QUAI,FELIX MARECHAL,57000,METZ,,BP N°686,57463,57011,METZ CEDEX 01,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,00437,54201665400437,O,1987-12-07,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,PORTE DESILLES,84,,QUAI,CLAUDE LE LORRAIN,54000,NANCY,,BP 3337,54395,54014,NANCY CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,00536,54201665400536,O,1900-01-01,NN,,,2019-11-14T14:00:38,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,97,,CRS,FAURIEL,42100,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,00551,54201665400551,O,1900-01-01,NN,,,2019-11-14T14:00:36,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,28,,RUE,PIERRE HEBMANN,39000,LONS-LE-SAUNIER,,,39300,,,,,,,,,,,,,,,,,,,F,SOCOTEC,,,,71.20B,NAFRev2,O
542016654,00676,54201665400676,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,1,,RUE,TOURVILLE,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,00700,54201665400700,O,1900-01-01,,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,26,,RUE,CHIFFLET,25000,BESANCON,,,25056,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,N
542016654,00742,54201665400742,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,1 PARC BELVEDERE,1,,RTE,DU SALARIO,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,00809,54201665400809,O,1988-04-02,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,CHATEAU SEC  LE PROVENCE,10,,TRA,DE LA GAYE,13009,MARSEILLE 9,,,13209,13297,MARSEILLE CEDEX 09,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,00841,54201665400841,O,1900-01-01,,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,18,,RUE,DU CONGRES,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,N
542016654,00882,54201665400882,O,1900-01-01,NN,,,2019-11-14T14:00:12,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,11,,RUE,MAL DE LATTRE DE TASSIGNY,01000,BOURG-EN-BRESSE,,,01053,,,,,,,,,,,,,,,,,,,F,SOCOTEC,,,,71.20B,NAFRev2,O
542016654,00965,54201665400965,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,7,,AV,ROBERT SCHUMAN,86000,POITIERS,,,86194,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01039,54201665401039,O,1900-01-01,NN,,,2013-05-18T05:05:33,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,,,PL,W CHURCHILL RES VAUBAN,59300,VALENCIENNES,,,59606,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01047,54201665401047,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,10,,RUE,DE L EST,68100,MULHOUSE,,,68224,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01054,54201665401054,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,5,,RUE,JACQUES KABLE,67000,STRASBOURG,,,67482,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
