NbEntrp_secteur,FraisPersonnel_secteur,Salaries_tps_plein_secteur,CA_exportation_secteur,CA_hors_taxe_secteur,EBE_secteur,VA_et_autres_prdts_charges_secteur,ResultatNetComptable_secteur,CapaciteAutofinancement_secteur,ResultatCourantAvantImpots_secteur,InvestCorporelsBrutsHorsApports_secteur,annee_secteur,SecteurDActivite_secteur,secteur_secteur,description_ape_secteur,CO2_secteur,CO2e_secteur,CH4_secteur,N2O_secteur,HFC_secteur,PFC_secteur,SF6_secteur,NF3_secteur,Gaz_fluores_secteur,eges_secteur
5304.0,168.7,3680.0,93.4,912.1,117.7,300.6,59.0,119.2,41.6,91.82875,2009,A,agriculture,"AGRICULTURE, SYLVICULTURE ET PÊCHE",88.5040805195568,12.559923237711203,39812.62409940985,36129.839006899056,1.6941755366784306,0.0,0.0,0.0,1.6941755366784306,177.00985521465026
1838.0,954.6,18756.0,470.5,5687.9,834.8,1990.3,3248.29,4182.891250000001,3195.4529999999995,633.7,2009,B,energie,INDUSTRIES EXTRACTIVES,66.40200732626887,64.11968429751462,1512.2449744525863,421.304619867971,9.870437971423248,0.0,338.90299646227714,0.0,348.7734344337004,63.6984676670212
212665.27272727276,68531.9,1490309.0,69023.2,71368.4,16998.371999999996,84078.845,7742.577999999999,13590.481,10144.914,10744.287,2009,C,indus_manu,INDUSTRIE MANUFACTURIÈRE,89.81911795466515,79.00019918321938,295.4351063622149,4013.2599610938128,3622.708422900517,1665.2754609975295,575.9057096541559,24.9572,5888.846793552201,184.90570579244496
23855.272727272728,441.8,6283.0,1585.2,12790.9,2782.675,3429.7759999999994,105.04600000000003,1901.34375,510.261,5407.8,2009,D,energie,"PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ",66.40200732626887,64.11968429751462,1512.2449744525863,421.304619867971,9.870437971423248,0.0,338.90299646227714,0.0,348.7734344337004,69.45432041995026
12138.545454545454,2669.9,56659.0,1370.1,14745.6,1871.155,5079.187,746.6159999999999,1537.323,767.076,3287.8900000000003,2009,E,dechets,"PRODUCTION ET DISTRIBUTION D'EAU ; ASSAINISSEMENT, GESTION DES DÉCHETS ET DÉPOLLUTION",17.95962350159886,1.2673399165486634,16250.369222726056,441.9143623241421,0.0,0.0,0.0,0.0,0.0,35.919247003197725
404996.0,53673.3,1110217.0,2951.9,201663.1,14201.1,70721.1,9629.0,12964.6,11486.6,6327.352222222222,2009,F,construction,CONSTRUCTION,2.9514831961536894,3.262171651372449,6.108467705551914,236.762286452025,67.81770106118304,0.0,0.0,0.0,67.81770106118304,6.592161003806081
709818.2727272727,79343.2,1710012.0,79900.79999999999,786993.0349999999,26959.724,116242.982,16783.214,22326.55,21472.5,10693.695000000002,2009,G,tertiaire,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,25.296225894910233
84929.0,19432.3,433171.0,2083.6,71882.95,4579.293,24329.524,2089.168,3219.65,2434.522,4779.800000000001,2009,H,transport,TRANSPORTS ET ENTREPOSAGE,135.99509659879257,131.23484753150092,241.5357013738091,1169.6261707281456,3349.0871951896734,0.0,0.0,0.0,3349.0871951896734,275.33928039277475
221531.0,19235.1,527327.0,969.7,70214.768,4587.638000000001,29406.177000000003,2766.343,3365.494444444445,940.583,4716.364444444444,2009,I,tertiaire,HÉBERGEMENT ET RESTAURATION,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,4.309353812758323
80618.0,19460.9,271794.0,6951.5,64160.56599999999,6678.7300000000005,28919.445,1959.046,6544.035000000001,2524.26,2191.752,2009,J,tertiaire,INFORMATION ET COMMUNICATION,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,3.8958749112930544
36590.0,6530.9,4787.0,2409.1,28712.3,4752.4,12042.5,7932.5,7240.5,8599.0,964.3,2009,K,tertiaire,ACTIVITÉS FINANCIÈRES ET D'ASSURANCE,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,2.731758529502856
148615.0,8429.6,150691.0,1194.1,56547.9,18383.7,30243.9,10226.5,18137.6,8558.6,27610.7,2009,L,tertiaire,ACTIVITÉS IMMOBILIÈRES,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,8.329475258258848
476649.8181818182,47695.9,642413.0,14854.5,144881.147,17474.243,71441.26999999999,40507.123,44854.026,39358.395,5525.719999999999,2009,M,tertiaire,"ACTIVITÉS SPÉCIALISÉES, SCIENTIFIQUES ET TECHNIQUES",28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,16.30471097082312
199319.0,31061.0,440714.0,7865.7,84699.386,9568.974,38887.5,5117.1,10234.324,5198.464999999999,10197.093,2009,N,tertiaire,ACTIVITÉS DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,6.872554715148647
59460.0,4012.6,80454.0,716.7,10205.9,943.5,5071.2,672.8000000000001,853.6,727.0,380.2,2009,P,tertiaire,ENSEIGNEMENT,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,0.8563277251531449
449977.5454545455,18682.4,282744.0,256.9,61679.9,22726.2,44491.2,20632.9,22087.8,21122.0,1280.9,2009,Q,tertiaire,SANTÉ HUMAINE ET ACTION SOCIALE,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,9.012477426461018
60968.0,3938.9,70434.0,599.5999999999999,11667.0,908.1,4777.9,461.3,822.4000000000001,340.0,986.2,2009,R,tertiaire,"ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES",28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,0.8607183938986814
157236.0,7166.599999999999,196700.0,942.1,20174.7,1821.7,9173.5,1410.7,2057.8,1339.1999999999998,822.1940000000001,2009,S,tertiaire,AUTRES ACTIVITÉS DE SERVICES,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,1.822207856205973
5441.0,168.5,3118.0,112.0,968.7,136.3,308.6,69.2,133.8,55.3,85.6,2010,A,agriculture,"AGRICULTURE, SYLVICULTURE ET PÊCHE",86.93252053424114,12.151075607733052,39349.38081502763,35430.19256831995,1.8715431605013515,0.0,0.0,0.0,1.8715431605013515,173.86691261164276
1583.0,806.4,14749.0,603.8,4940.7,825.8,1762.9,7555.400000000001,6268.4,6797.2,640.0,2010,B,energie,INDUSTRIES EXTRACTIVES,66.51174976312262,64.14452930450135,1583.4250149250458,486.059546763062,9.602916180112066,0.0,288.1329807530535,0.0,297.7358969331656,71.13103896001553
210757.0,68278.6,1434289.0,69073.0,333810.69999999995,19764.0,93119.3,10138.1,15807.8,12697.4,11293.2,2010,C,indus_manu,INDUSTRIE MANUFACTURIÈRE,95.90524234508484,86.44306871032902,354.2792935452257,2399.138955844904,3714.523590029178,1830.683190674653,549.9699910587109,32.1296,6127.306371762542,197.35634204832903
14234.0,555.1,838.0,1050.3,15485.3,1757.4,2278.0,-722.0,1727.0,804.0,7025.599999999999,2010,D,energie,"PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ",66.51174976312262,64.14452930450135,1583.4250149250458,486.059546763062,9.602916180112066,0.0,288.1329807530535,0.0,297.7358969331656,62.19019646316291
12119.0,3105.2,64402.0,1924.7,19743.8,2650.3,6054.3,1075.9,2194.5,1185.5,6781.7,2010,E,dechets,"PRODUCTION ET DISTRIBUTION D'EAU ; ASSAINISSEMENT, GESTION DES DÉCHETS ET DÉPOLLUTION",18.03274884801236,1.3117458422595267,16253.745430223173,467.2575755296634,0.0,0.0,0.0,0.0,0.0,36.06549769602472
456761.0,54983.5,1100999.0,2517.6,207055.1,15410.4,72605.4,10855.6,15371.0,12365.8,5873.7,2010,F,construction,CONSTRUCTION,2.730748558607484,3.021473065409054,5.728110905396252,212.94776609019243,72.0486298059815,0.0,0.0,0.0,72.0486298059815,6.114994760624089
653084.0,81260.2,1692576.0,87735.8,864710.7,33834.1,125125.8,23899.300000000003,29855.0,28923.6,10192.3,2010,G,tertiaire,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,24.83607828166713
88872.0,20441.800000000003,432612.0,10240.4,78854.9,5402.0,26917.9,2612.5,4586.1,2948.5,5484.2,2010,H,transport,TRANSPORTS ET ENTREPOSAGE,139.2075413411497,134.19123506302896,222.3069425947544,1215.1348897406249,3578.8644457853616,0.0,0.0,0.0,3578.8644457853616,281.9939471280848
239853.0,21094.3,556692.0,459.2,65261.2,6882.3,29192.800000000003,3650.5,6268.0,3413.3,5241.9,2010,I,tertiaire,HÉBERGEMENT ET RESTAURATION,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,4.5585925663450135
108675.0,20339.5,277387.0,8082.4,66059.9,6822.3,27645.4,1329.5,6690.2,2559.5,1864.1,2010,J,tertiaire,INFORMATION ET COMMUNICATION,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,3.6305608566867646
64648.0,8003.5,51456.0,6525.400000000001,31497.6,6536.700000000001,15287.7,22910.1,27145.5,45033.9,2074.4,2010,K,tertiaire,ACTIVITÉS FINANCIÈRES ET D'ASSURANCE,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,5.256114963961016
149571.0,8691.3,151607.0,607.5,60581.7,20536.9,32761.8,11575.6,18227.1,10523.0,26662.2,2010,L,tertiaire,ACTIVITÉS IMMOBILIÈRES,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,7.29716971695068
407657.0,54009.4,673763.0,15730.2,157244.6,19811.1,74577.6,103085.7,101672.1,95269.6,5162.5,2010,M,tertiaire,"ACTIVITÉS SPÉCIALISÉES, SCIENTIFIQUES ET TECHNIQUES",28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,19.26838176192373
165343.0,27389.4,490934.0,9397.8,89530.0,12486.5,40886.6,3279.7,14774.7,4759.9,15090.9,2010,N,tertiaire,ACTIVITÉS DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,6.941761396329502
88539.0,1951.0,68662.0,304.8,6019.9,755.6,2790.1,533.9,719.3,572.4,397.6,2010,P,tertiaire,ENSEIGNEMENT,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,0.6816775401874193
371520.0,19530.6,289517.0,172.2,63454.2,23653.4,45507.5,21330.4,22637.7,21804.2,1494.3000000000002,2010,Q,tertiaire,SANTÉ HUMAINE ET ACTION SOCIALE,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,7.124708666130516
75876.0,4131.6,70588.0,453.0,12404.3,908.5,4920.3,285.8,602.1,185.4,899.4,2010,R,tertiaire,"ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES",28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,0.827426397270207
200388.0,7842.2,203687.0,547.4,21786.9,2163.6,10158.3,1415.7,1855.4,1401.4,973.8,2010,S,tertiaire,AUTRES ACTIVITÉS DE SERVICES,28.75280870879997,37.0957580646776,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,1.8803090075791176
5280.0,173.7,3155.0,98.7,1013.2,116.2,294.5,67.9,120.2,47.2,74.7,2011,A,agriculture,"AGRICULTURE, SYLVICULTURE ET PÊCHE",86.10647969477951,12.057629276525432,39139.62362807098,34907.36528921012,1.8615009729857908,0.0,0.0,0.0,1.8615009729857908,172.214820890532
1776.0,967.5,3010.0,614.2,5931.200000000001,905.2,2025.1,7313.2,6978.3,7174.2,640.5999999999999,2011,B,energie,INDUSTRIES EXTRACTIVES,57.65131862230247,55.55211631450954,1500.9212947068688,346.8733819799311,10.716950288900652,0.0,240.6906808172107,0.0,251.40763110611132,60.53335897270777
205428.0,68686.3,1409933.0,74176.4,347873.69999999995,20128.7,93829.2,5434.0,16245.8,7709.299999999999,12875.2,2011,C,indus_manu,INDUSTRIE MANUFACTURIÈRE,92.6515715633388,83.19394641441252,318.19068738974715,1472.5389237824377,4099.065361657415,2282.228805643278,373.11348868112685,31.355599999999995,6785.763255981819,191.2077741008872
16323.0,504.9,6550.0,2572.6,15073.0,1101.6,1704.1,-1215.6,723.6999999999999,-274.9,7587.4,2011,D,energie,"PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ",57.65131862230247,55.55211631450954,1500.9212947068688,346.8733819799311,10.716950288900652,0.0,240.6906808172107,0.0,251.40763110611132,55.02068590300326
11575.0,3116.4,63670.0,2431.0,20901.4,2729.2,6156.0,1342.3,2298.6,1203.4,4414.5,2011,E,dechets,"PRODUCTION ET DISTRIBUTION D'EAU ; ASSAINISSEMENT, GESTION DES DÉCHETS ET DÉPOLLUTION",17.60150702915863,1.364724459293642,15820.224708250884,416.5578616141016,0.0,0.0,0.0,0.0,0.0,35.20301405831726
493374.2727272727,52871.01100000001,1021672.2,2769.003,205404.63000000003,13085.88,68131.403,8920.619999999999,12160.27,10428.396000000002,6327.352222222222,2011,F,construction,CONSTRUCTION,3.875495347285777,4.316061488171918,7.442502157317497,357.9089078315603,75.21473089726331,0.0,0.0,0.0,75.21473089726331,8.7073377072411
681968.0,84268.5,1689361.0,99942.3,925697.5,33770.899999999994,129384.9,21363.4,28514.0,26598.0,10744.2,2011,G,tertiaire,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,21.98981120002934
92886.0,20249.7,431209.0,10748.9,79322.7,4273.4,25351.9,865.1,-138.0,1700.9,5200.700000000001,2011,H,transport,TRANSPORTS ET ENTREPOSAGE,139.46810028806004,134.38306766755102,204.49539038555488,1227.060422463752,3653.4768076596856,0.0,0.0,0.0,3653.4768076596856,282.58967738377976
245796.0,21961.0,564629.0,468.1,67952.5,7284.3,30547.6,3601.3,6630.900000000001,3360.4,5208.0,2011,I,tertiaire,HÉBERGEMENT ET RESTAURATION,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,4.009609046703424
108271.0,21400.7,285525.0,8421.5,68500.1,7526.1,29478.9,2628.1000000000004,7855.6,3063.8,2129.8,2011,J,tertiaire,INFORMATION ET COMMUNICATION,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,3.3339588852241295
71652.0,8639.900000000001,86706.0,3795.5,29032.0,4387.4,13861.4,28731.5,36074.0,30394.300000000003,2222.7,2011,K,tertiaire,ACTIVITÉS FINANCIÈRES ET D'ASSURANCE,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,4.562438120737867
153660.0,8990.7,152252.0,569.8,64317.7,22820.4,35517.4,14967.7,21767.5,12331.9,27684.1,2011,L,tertiaire,ACTIVITÉS IMMOBILIÈRES,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,6.822457168316023
414236.0,55313.1,699097.0,16718.0,163229.7,20925.5,77582.1,81081.6,82535.0,68885.6,7816.3,2011,M,tertiaire,"ACTIVITÉS SPÉCIALISÉES, SCIENTIFIQUES ET TECHNIQUES",23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,15.42809476885055
166826.0,28159.300000000003,462146.0,9651.1,92877.5,12805.8,42005.9,18013.2,19422.4,7461.6,14273.4,2011,N,tertiaire,ACTIVITÉS DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,6.6015216736846245
84184.0,2093.5,84824.0,310.6,6193.8,760.9,2909.5,1859.5,729.4,1876.3,462.4,2011,P,tertiaire,ENSEIGNEMENT,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,0.703658248013689
379207.0,22257.9,323905.0,146.2,68143.5,24053.7,48768.9,22067.7,23370.4,22465.5,1456.2,2011,Q,tertiaire,SANTÉ HUMAINE ET ACTION SOCIALE,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,6.554457574484692
75652.0,4446.2,74568.0,385.8,12775.4,966.1,4973.9,627.1,841.5,488.2,1082.5,2011,R,tertiaire,"ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES",23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,0.7651901322482696
195604.0,7790.5,197883.0,407.9,20826.0,2017.3,9924.3,1176.3000000000002,2099.1,1117.5,758.6,2011,S,tertiaire,AUTRES ACTIVITÉS DE SERVICES,23.325320604173108,31.95002280500504,57.55628961469522,154.98286474226828,8372.433528890631,2.57029059728388,37.159226987048,0.0,8412.163046474965,1.5410118381924305
5633.0,223.3,4335.0,134.7,1326.1,109.7,341.6,52.0,114.3,32.0,91.82875,2012,A,agriculture,"AGRICULTURE, SYLVICULTURE ET PÊCHE",85.44126626226803,11.609418525715174,38437.54142917095,35392.23977675712,2.066530624805399,0.0,0.0,0.0,2.066530624805399,170.8845990551609
1706.0,797.1999999999999,13940.0,408.2000000000001,4968.9,708.1999999999999,1654.4,7397.7,8041.700000000001,7926.299999999999,623.5,2012,B,energie,INDUSTRIES EXTRACTIVES,58.41001094165279,56.31723887515853,1466.2567578181386,379.7024342873857,10.215958448839617,0.0,236.5969159399039,0.0,246.81287438874352,54.46127688086278
216376.0,69641.1,1416810.0,76161.2,339024.5,17570.6,92281.8,8349.9,14276.3,11063.3,11311.2,2012,C,indus_manu,INDUSTRIE MANUFACTURIÈRE,90.1618214005489,80.8841142059969,297.7181467945835,1109.3037253600432,4231.410032268686,2353.769358106001,383.4638811909191,20.3992,6989.042471565606,186.43104242183165
18533.0,577.1,7510.0,1665.6,17812.2,2891.6000000000004,3696.0,-30.700000000000045,2032.9,30.000000000000057,6834.0,2012,D,energie,"PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ",58.41001094165279,56.31723887515853,1466.2567578181386,379.7024342873857,10.215958448839617,0.0,236.5969159399039,0.0,246.81287438874352,62.60555787683156
13408.0,3369.2000000000003,70870.0,2458.1,21146.6,2369.0,6154.799999999999,1078.7,2118.2,1171.8000000000002,3339.2,2012,E,dechets,"PRODUCTION ET DISTRIBUTION D'EAU ; ASSAINISSEMENT, GESTION DES DÉCHETS ET DÉPOLLUTION",16.951349928980452,1.2824838934832272,15227.440653092735,441.42538240448846,0.0,0.0,0.0,0.0,0.0,33.902699857960904
512557.0,57358.9,1118949.0,2294.7000000000003,228331.5,14245.9,74052.1,9883.5,14455.0,10816.7,6545.3,2012,F,construction,CONSTRUCTION,3.7090911348733617,4.149912560289248,7.087711752115387,356.8357921913931,76.89792147237726,0.0,0.0,0.0,76.89792147237726,8.376723042050873
709267.0,85769.70000000001,1723117.0,98734.7,947597.6,30049.1,127273.7,19210.2,25173.7,24930.2,11810.7,2012,G,tertiaire,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,24.771370811019928
98230.0,21174.7,445294.0,11121.0,82599.29999999999,4662.7,26965.2,1206.4,1050.3,1651.3,2725.2,2012,H,transport,TRANSPORTS ET ENTREPOSAGE,137.82589375332293,132.63590241014666,186.23614152194483,1266.5267816389066,3737.2284200154704,0.0,0.0,0.0,3737.2284200154704,279.38901592666133
252502.0,22955.9,602029.0,539.6,69812.2,4143.4,28789.5,1842.2,3535.8,1670.8000000000002,5546.4,2012,I,tertiaire,HÉBERGEMENT ET RESTAURATION,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,4.587568953066294
125324.0,22238.3,289529.0,8867.0,69642.79999999999,7357.200000000001,30216.0,2428.5,7226.5,3495.2,1778.5,2012,J,tertiaire,INFORMATION ET COMMUNICATION,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,3.873161229167819
85253.0,9366.1,98025.0,3420.4,29797.8,4113.5,14404.3,10952.0,31542.9,9484.6,2046.4,2012,K,tertiaire,ACTIVITÉS FINANCIÈRES ET D'ASSURANCE,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,4.035693484876545
227477.0,9004.5,154749.0,758.2,66210.6,20848.1,34342.8,13092.0,499.1,10403.9,503.8,2012,L,tertiaire,ACTIVITÉS IMMOBILIÈRES,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,4.285119102361898
470677.0,57677.0,730256.0,18069.4,163718.3,17144.4,76349.7,63885.2,65669.90000000001,61476.9,4242.8,2012,M,tertiaire,"ACTIVITÉS SPÉCIALISÉES, SCIENTIFIQUES ET TECHNIQUES",25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,16.991869474103826
191509.0,29820.3,486532.0,9691.1,95755.4,11950.2,42949.100000000006,6607.7,13861.7,5269.299999999999,3053.9,2012,N,tertiaire,ACTIVITÉS DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,5.952159514263576
112418.0,4597.5,82190.0,544.2,11735.5,1092.4,5812.799999999999,1956.2,1037.922,2079.2000000000003,614.698,2012,P,tertiaire,ENSEIGNEMENT,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,1.0976140178209288
400412.0,22761.9,328679.0,122.6,69285.79999999999,23715.4,49706.2,22134.6,23027.8,22691.1,1332.6,2012,Q,tertiaire,SANTÉ HUMAINE ET ACTION SOCIALE,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,7.786664658445736
200725.0,4926.0,75866.0,381.1,15203.9,1651.1,6511.0,891.9,49.2,746.5,576.9,2012,R,tertiaire,"ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES",25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,1.186889621613869
223987.0,7620.5,195635.0,379.7000000000001,20900.0,1970.6,9838.2,1251.5,146.5,1312.3,166.9,2012,S,tertiaire,AUTRES ACTIVITÉS DE SERVICES,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,1.5376638634636282
5464.0,178.9,3789.0,128.9,1199.6,88.4,273.40000000000003,32.3,79.2,18.3,78.5,2013,A,agriculture,"AGRICULTURE, SYLVICULTURE ET PÊCHE",85.6839922693485,12.14532413829829,38400.82707280308,35135.65989065688,2.1811675902369,0.0,0.0,0.0,2.1811675902369,171.37016570628722
1723.0,754.5,10926.0,419.0,4088.2,505.8,1394.9,5168.2,6349.5,5099.1,489.3,2013,B,energie,INDUSTRIES EXTRACTIVES,57.900698045493485,55.7079324833633,1413.0729932249449,551.3161716698988,9.773802715023963,0.0,218.60259452030903,0.0,228.37639723533303,52.51548672023273
230177.0,67768.6,1378906.0,72573.7,324993.2,17105.0,89851.2,7135.599999999999,13080.0,10480.1,10852.0,2013,C,indus_manu,INDUSTRIE MANUFACTURIÈRE,89.58582879296168,80.80065822553357,282.4363895226412,1092.944797146914,4190.48625276561,1995.45022239952,330.2081475486247,10.6296,6526.774222713753,184.8154166505923
20746.0,526.0,7447.0,1193.0,15565.5,2877.8,3612.1,-32.6,1782.8000000000002,347.20000000000005,4469.7,2013,D,energie,"PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ",57.900698045493485,55.7079324833633,1413.0729932249449,551.3161716698988,9.773802715023963,0.0,218.60259452030903,0.0,228.37639723533303,63.514285767989584
13952.0,3272.1,67216.0,2008.2,19142.4,1739.1999999999998,5410.0,686.9000000000001,1449.7,738.8,2658.7,2013,E,dechets,"PRODUCTION ET DISTRIBUTION D'EAU ; ASSAINISSEMENT, GESTION DES DÉCHETS ET DÉPOLLUTION",16.866991346235736,1.2777487516789787,15151.913062819009,437.32953173775127,0.0,0.0,0.0,0.0,0.0,33.73398269247147
560432.0,54009.4,1042139.0,2146.9,214677.7,13447.1,69697.1,9166.8,12911.2,10909.8,5451.3,2013,F,construction,CONSTRUCTION,3.7017917894527783,4.143299368475172,7.064703908177933,358.2483464345148,76.19452867970051,0.0,0.0,0.0,76.19452867970051,8.362793265630044
776444.0,83557.2,1688153.0,96642.2,880707.4,25775.2,120218.6,15146.3,21001.9,20356.7,10273.7,2013,G,tertiaire,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,26.44682068156676,35.04622436682517,66.62632732317753,162.58923208870516,8333.080849310707,2.34534113588199,34.76193539994414,0.0,8370.188125846533,23.273209350586946
103325.0,19881.7,421310.0,10073.6,76546.0,4610.1,25175.0,1513.3,3684.9,1955.7,6677.700000000001,2013,H,transport,TRANSPORTS ET ENTREPOSAGE,136.98612861225516,131.75268802869434,172.43819199158924,1276.7789123356854,3784.223479233535,0.0,0.0,0.0,3784.223479233535,277.7564807037438
