Sales_of_manufactured_products__Goods,Operating_Profit,Cashflow__Turnover_,Working_Capital__Turnover_days,Working_Capital_Needs__Turnover_,Export_,Added_Value_per_Employee_thousands,Capital_Employed__Fixed_Assets,Stock_Turnover_days,Collection_Period_days,NET_FINANC_PROFIT_LOSS_V__VI,Tang_and_Intang_Assets_Turnover,Profitloss_before_tax,Current_Assets_Turnover,NET_EXTR_PROFIT_LOSS_VIIVIII,Total_Assets_Turnover,Turnover_per_Employee_thousands,Interest__Turnover_,Production_Investment_Ratio_,PROFIT_LOSS_FOR_THE_PERIOD,Operating_Profit_Margin_,Current_ratio,Debt_Period_days,Profit_Margin_,Financial_Debt__Equity_,Liquidity_Ratio,Financial_Debt__Cashflow,Net_accounts_receivable,Net_turnover_related_to_exports,Activite_secteur,Added_value,annee_secteur,Annual_stock_valuation,APE_niv_1,assessment_id,Average_number_of_employees,Average_remuneration_per_year,Bank,CA_exportation_secteur,CA_hors_taxe_secteur,CapaciteAutofinancement_secteur,caractereEmployeurUniteLegale,Cash_flow,categorieJuridiqueUniteLegale,CH4_secteur,classe,CO2_secteur,CO2e_secteur,codeCommuneEtablissement,codePostalEtablissement,Collection_period_days,Complete_accounts,Corporate_group__by_level,Cost_of_employees__Turnover_,Country,Credit_period_days,Current_ratio_x,Current_stock_valuation,Depreciation,description_ape_secteur,Dividend_revenues_5,Duree_Activite,EBE_secteur,EBIT_margin_,EBITDA_margin_,economieSocialeSolidaireUniteLegale,eges_secteur,EllisphereBvD_ratios,European_ratios,Financial_assets__Sales,Financial_debts,Financial_revenues,FraisPersonnel_secteur,Gaz_fluores_secteur,Gearing_,HFC_secteur,Intercompany_payables__Gross_total,InvestCorporelsBrutsHorsApports_secteur,Investment_grants,Last_closing_date,Legal_category,Liabilities,Market_Scope,N2O_secteur,NbEntrp_secteur,Net_assets_turnover_x,Net_cash,Net_current_assets,Net_fixed_assets,Net_Profit_Margin_,Net_sales,Net_stock,NetTurnover,No_of_companies_in_corporate_group,No_of_recorded_shareholders,No_of_recorded_subsidiaries,No_of_secondary_establishments,Number_of_years_of_accounts,Op_Revenu_m_EUR,Operating_cash_flow,Operating_profit,Other_intangible_assets__Amount_at_start_of_period,PFC_secteur,Profit_loss_before_tax,Profit_loss_for_the_period,Profit_loss_for_the_year,Profit_margin_,Profit_per_employee,Provisions,Purch_of_goods_inclimpduties,Purchases_goods_raw_mater_and_oth,Purchases_of_goods,Purchases_of_raw_material,reporting_year,Reserves,ResultatCourantAvantImpots_secteur,ResultatNetComptable_secteur,Return_on_capital_employed_,Return_on_shareholders_funds_,Return_on_total_assets_,Salaries_and_benefits__Gross_total,Salaries_tps_plein_secteur,Sales_of_goods,Sales_of_manufactured_products__Services,secteur_secteur,SecteurDActivite_secteur,SF6_secteur,Share_capital,Shareholders_funds,Shareholders_funds_per_employee,Shareholders_liquidity_ratio_x,siret_count,Solvency_ratio_,stock_Data,Stock_turnover_x,Tangible_fixed_assets__Amount_at_start_of_period,Taxes,Total__Gross_total,Total_assets_per_employee,TOTAL_CHARGES_II__IV__VI__VIII__IX__X,TOTAL_LIABILITIES_AND_SHARE_CAPITAL,TOTAL_OPERATING_EXPENSES_4___II,TOTAL_OPERATING_REVENUES_2_I,TOTAL_PROV_FOR_LIAB_AND_CHIII,Total_provisions__Amount_at_end_of_period,Total_provisions__Amount_at_start_of_period,TOTAL_REVENUES_I__III__V__VII,total_scope_1,total_scope_2,total_scope_3,TOTAL_SHAREHOLDERS_FUNDS_I,TotalAsset,Transfers_of_charges,Turnover_per_employee,Type_of_business,VA_et_autres_prdts_charges_secteur,VAT,Wages_and_salaries,Working_capital,Working_capital_per_employee,Departement
3827026.0,-1671755.0000000002,2.2629999999999995,55.892999999999994,36.541,2.9347999999999996,68.905432,2.122,1.157,81.978,-24912.999999999938,2.13,923677.0000000015,0.5790000000000001,236467.00000000006,0.451,237.08856900000004,0.019,11.61,1023251.0000000014,1.7720000000000005,1.718,127.87899999999999,0.7320000000000008,40.9296,1.707,2.808,33902699.0,0.0,Construction ,36657690.0,2019.0,1102.0,F,6658.0,532.0,37.521577,1154.0,7601.33,331699.57,19912.95,Oui,2854844.000000002,5710.0,7.0084989940626965,GE,3.6288737311114687,4.057368723481501,38151,38130.0,98.108,80.99999999999999,1168.0,26.263,FR,47.84099999999999,1.223,1096.0,1230383.0,CONSTRUCTION,0.0,19.0,21757.3,-1.243,-0.3279999999999995,Non,8.18259268539382,1003.0000000000001,1050.0,0.0,8017401.000000001,0.0,81515.63,67.85523843081721,52.19800000000001,67.85523843081721,1937450.0,12347.33,0.0,23.0,13.0,44804266.0,National,353.6312549451524,486876.0,8.210999999999999,17142861.0,63231189.0,3793695.9999999995,0.8110000000000004,126131119.0,405641.0,126131119.0,3.885,2.0,2.0,11.0,7.0,100.77799999999999,2235836.0000000014,-1671755.0000000002,0.0,0.0,923677.0000000015,1023251.0000000014,1023251.0000000014,0.7320000000000001,1.7362339999999992,10645531.0,0.0,37615922.0,0.0,37615922.0,2019,-195013.00000000314,18160.54,14964.72,6.174999999999999,6.012999999999997,1.3780000000000003,1883246.9999999998,1397177.0,0.0,122304094.0,construction,F,0.0,2811500.0,4713921.000000005,28.87115000000001,0.44199999999999917,12.0,7.032,1078.0,20.800800000000006,0.0,11593014.0,45787954.0,125.990244,136687961.0,67026810.0,136135977.0,134464222.0,10645531.0,11719713.0,9833791.0,137711211.0,5772.0,36.0,0.0,4713921.000000005,67026806.0,0.0,237.08856900000004,Retailer,107170.3,2984510.0,19961479.000000004,19583159.999999993,33.413719,33.0
29963.000000000004,1525495.9999999993,3.348,-12.667999999999996,18.179,0.0,50.62519,0.933,9.302,35.303,-81954.00000000006,1.068,1443542.9999999981,0.8818,340120.99999999994,0.7300000000000002,93.426116,0.17,7.7139999999999995,1320269.0000000016,4.303999999999999,0.8230000000000002,114.604,2.855999999999999,58.11700000000002,0.7180000000000001,2.277,5648106.0,0.0,Santé humaine et action sociale ,27388227.999999996,2015.0,1099.0,Q,1758.0,541.0,30.231099,1190.0,172.3,87346.3,26837.9,Oui,1692583.9999999984,5710.0,60.92233190835402,GE,24.075615926592068,32.346289201725966,47001,47000.0,40.787,78.0,1204.0,43.724,FR,31.122,0.811,1093.0,1499257.0,SANTÉ HUMAINE ET ACTION SOCIALE,0.0,15.0,27573.1,2.962000000000001,5.8740000000000006,Non,6.31858720921775,1000.0,1047.0,0.0,3855280.9999999995,4379.999999999998,30255.9,8049.165561826757,17.311,8019.948057493333,367125.00000000006,1790.4,1471.0,23.0,13.0,16090277.0,National,160.585381398785,455156.0,6.108,1267518.9999999995,10079619.0,12925793.0,2.612,50543529.0,1286114.0,50543529.0,176.0,1.0,0.0,1.0,22.0,352.54999999999995,2175413.9999999995,1525495.9999999993,3103561.0000000005,2.271841135881989,1443542.9999999981,1320269.0000000016,1320269.0000000016,2.855999999999999,2.6682860000000006,658251.0,109347.0,10509302.0,109347.0,10399955.0,2015,3271726.999999993,26428.2,25766.8,18.489999999999995,19.796000000000003,6.172999999999999,3667630.0,495281.0,464357.0,50049208.0,tertiaire,Q,26.945663197541588,603956.0,6633553.999999989,13.478381999999998,4.043999999999999,2.0,28.369999999999997,1075.0,39.29900000000001,20784058.0,7316042.0,16090271.999999998,43.22011800000001,50698875.0,23382084.0,49960818.0,51486318.0,658251.0,0.0,0.0,52019147.0,966.0,312.0,0.0,6633553.999999989,23382084.0,0.0,93.426116,Manufacturer,60845.8,35611.0,16355025.0,-1778706.9999999972,4.851164000000003,40.0
2162448.0,16529797.999999998,4.944,-60.958,19.016,1.8218,72.21765700000002,0.953,22.459000000000003,28.678999999999995,2979394.0,0.241,19509195.000000004,0.7232000000000001,-7996.570999999999,0.15799999999999997,118.156511,0.40800000000000003,13.410199999999996,11512622.000000002,5.719000000000001,0.558,98.57199999999999,9.597,22.5908,0.4330000000000001,0.33239999999999964,19363507.0,9106530.399999999,Industrie manufacturière ,124214371.00000001,2014.0,1101.0,C,711.0,1720.0000000000002,41.45004400000001,1137.0,318455.3,868884.0,41112.2,Oui,10050705.0,5710.0,278.68615407444065,GE,86.02810764675624,77.37399254734062,92023,92140.0,34.776,80.0,1151.0,49.306,FR,54.655,0.558,1095.0,11668966.0,INDUSTRIE MANUFACTURIÈRE,1687.2000000000014,14.000000000000002,46156.3,7.377,12.586,Non,177.43589282489626,1002.0,1049.0,0.0,18387360.2,3861958.0,154863.7,6246.766837253526,21.427,4157.138632751433,0.0,28541.8,40000.0,10.0,13.0,264253676.0,International,1261.5728022178864,235092.0,0.684,4854140.0,43495822.0,331399011.0,5.6629999999999985,203229200.0,9696.254,203229200.0,586.0,2.0,2.0,16.0,25.0,0.4999999999999693,11626354.999999996,16529797.999999998,0.0,1828.928517133004,19509195.000000004,11512622.000000002,11512622.000000002,9.599000000000002,11.342555,24866405.0,0.0,2740337.0,0.0,2740337.0,2014,4198265.000000004,37641.9,28774.6,6.848000000000001,17.632,5.202999999999998,0.0,2659467.0,0.0,201066752.0,indus_manu,C,254.3281881690903,41168100.0,85779598.0,49.87185899999999,0.4060000000000009,17.0,22.88,1077.0,20.959,0.0,41923964.0,0.0,217.964929,227266086.0,374899679.0,207518147.0,224047948.0,24866405.0,0.0,0.0,238778709.99999997,976.0420000000001,4444.0,0.0,85779598.0,374899680.0,0.0,118.156511,Subcontractor,216478.4,0.0,71294077.0,-34412855.0,-0.7976859999999982,82.0
940337.0,7177758.000000001,5.23,57.40499999999999,33.562,0.0,70.799938,1.8990000000000002,77.43100000000001,42.85299999999999,-32149.399999999852,1.5729999999999997,10490446.0,0.36499999999999994,179742.0000000001,0.238,534.0602869999999,0.11999999999999998,13.243000000000002,7733032.999999998,5.032,1.777,105.94300000000001,6.333999999999999,43.068,0.9820000000000001,1.7200000000000006,22699988.0,0.0,Commerce - réparation d'automobiles et de motocycles ,21947981.000000004,2019.0,1102.0,G,5982.0,310.0,29.655579999999997,1143.0,135961.42,1385450.84,50028.57,Oui,8662348.999999998,5710.0,58.25162384408991,TPE/PME,22.898621326340315,28.996148898983986,92050,92000.0,50.045,80.99999999999999,1159.0,7.772,FR,65.104,1.464,1096.0,1029496.0000000001,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,505022.99999999994,19.0,49368.44,4.309999999999999,4.928,Non,20.96671396501395,1003.0000000000001,1050.0,86848.99999999999,14905059.0,946921.4,142820.59,5882.940516585785,29.678,5852.891225270645,73399.99999999999,25099.48,0.0,23.0,13.0,48721720.0,National,156.3354322137979,674919.0,3.991,4835155.0,60116728.0,23376196.0,4.668999999999999,165558689.00000003,326337.9198,165558689.00000003,11.0,3.0,8.0,11.0,36.0,191.42000000000002,8335330.999999998,7177758.000000001,4614245.0,4.8,10490446.0,7733032.999999998,7733032.999999998,6.335999999999999,33.840148,264807.0,71048.00000000004,57852094.4,71048.00000000004,2478934.0,2019,15836162.000000006,37425.29,23263.43,25.773000000000003,30.082,12.521,1584574.0,2681605.0,315804.99999999994,12642583.0,tertiaire,G,25.24929131514041,10800000.0,34607797.00000001,112.49226999999999,5.035999999999998,9.0,41.308,1078.0,6.159000000000001,8346149.999999999,3952179.0,48905654.0,270.252445,162983887.0,83778258.0,159336736.0,166514494.0,264807.0,2660871.9999999995,2604363.0,170716919.0,103.0,131.0,33.962,34607797.00000001,83778258.0,1498.2000000000044,534.0602869999999,Contractor,220988.2,1503960.0,9193230.0,26399774.999999996,64.67307400000001,82.0
0.0,-1404918.7999999982,5.675000000000001,156.22420000000002,48.062000000000005,1.5179999999999998,97.07743880000004,1.839,0.0,58.92359999999999,169185.2000000003,1.4589999999999996,-932440.3999999985,0.368,-119146.80000000005,0.2096,261.39905200000004,0.13780000000000003,6.169800000000001,2633861.600000005,2.0794,1.9826000000000006,179.289,2.489,10.237799999999982,1.888,-0.04820000000000026,9918768.2,597.2000000000005,"Activités spécialisées, scientifiques et techniques ",11290164.999999994,2020.0,1101.8,M,6016.0,120.0,50.37651420000001,1142.2,35590.74353535354,212968.64202020204,20166.928418367344,Oui,5864383.800000001,5710.0,53.4199886507072,TPE/PME,20.157171195239307,26.2067054389483,75102,75002.0,96.76259999999999,80.8,1156.6,51.60199999999999,Hors_FR,39.2638,1.5906000000000002,1095.8,723459.6,"ACTIVITÉS SPÉCIALISÉES, SCIENTIFIQUES ET TECHNIQUES",0.0,20.0,15717.983232323231,2.0784,1.794800000000002,Non,5.768898677170564,1002.8,1049.8,21857.999999999993,218501.79999999984,272262.6,41156.65808080808,5850.259515248515,9.696000000000002,5820.196908489997,24493.2,11137.411734693878,0.0,20.2,15.2,18573485.6,Local,145.8547398097751,527291.0,2.4204,3507330.6,26695522.6,8744653.399999999,2.999000000000001,38072677.800000004,0.0,38072677.800000004,56.0,2.0,3.2,0.6,21.8,352.78799999999995,1488935.2000000053,-1404918.7999999982,506168.99999999994,4.8,-932440.3999999985,2633861.600000005,515421.5999999994,2.488400000000001,-4.320089599999998,2145989.4000000004,0.0,12670461.799999995,0.0,2493446.8000000003,2020,1450116.6000000078,15019.060656565656,13708.396564102564,-2.6751999999999994,-2.808800000000002,-0.7371999999999997,1869153.2000000002,708899.4646464647,0.0,11272621.600000001,tertiaire,M,25.26260675851708,4624705.4,8874874.600000009,92.8283074,8.1712,3.0,52.43279999999999,1077.8,7.6638,2283105.6,5042533.399999999,19470483.000000004,255.00752340000003,48665404.2,29543674.6,42825313.400000006,45088213.60000001,2145989.4000000004,2200417.4,1902205.1999999997,53963493.39999999,43.0,7.000000000000001,373.0,8874874.600000009,29543674.399999995,-1.947836336668729e-11,261.39905200000004,Wholesaler,61218.72646464646,1053084.2,6311751.2,5613435.800000003,58.80475,65.0
0.0,1724277.8000000028,5.791599999999998,-71.281,13.912,0.0,79.36844640000001,0.713,1.809,17.777,44295.99999999999,1.1929999999999998,-21741999.999999996,0.6502000000000001,-7458.9999999999945,0.073,305.266104,0.028999999999999998,9.510199999999998,-20982000.0,6.868800000000002,0.3790000000000001,127.446,-0.7230000000000008,24.246000000000002,0.364,0.062000000000000145,172140000.0,0.0,Information et communication ,53667388.2,2017.0,1102.0,J,3211.0,1197.6,66.741515,1194.4,25740.8,195802.7,28191.5,Oui,9005067.799999999,5599.0,60.61578266733893,GE,23.735412321103087,31.377272791345344,75115,75015.0,20.912,80.99999999999999,1209.8,31.209,FR,76.86999999999999,0.428,1096.0,5903161.6,INFORMATION ET COMMUNICATION,0.0,17.0,30537.7,-0.7499999999999998,5.501999999999998,Non,8.051677971480625,1003.0000000000001,1050.0,14250.599999999984,71326000.0,10456000.0,60673.0,7424.263582060627,14.547,7392.834725271857,0.0,14300.1,0.0,23.0,10.0,76493011.0,National,156.98110551429153,126843.0,6.127999999999999,2565824.599999998,376896000.0,20110401.199999996,-0.6979999999999995,369377510.6000001,15099.000000000002,369377510.6000001,5.428000000000001,2.0,4.8,15.421800000000001,26.0,1385.6380000000004,-712243.9999999978,1724277.8000000028,1080659.4,6.629341135881991,-21741999.999999996,-20982000.0,-20982000.0,-0.7230000000000001,-2.2091030000000016,3626038.2,0.0,9709741.0,0.0,106852.4,2017,35627773.6,17554.3,14003.3,-4.254000000000001,-4.434000000000001,-1.3479999999999996,0.0,758142.0,0.0,91888963.39999998,tertiaire,J,24.79951565288921,22702440.0,294173000.0,49.811928000000016,1.5000000000000007,13.6,18.243999999999996,1078.0,48.103199999999994,19238407.6,34477417.599999994,26417677.8,163.83133499999997,264284946.4,248148053.6,205954995.6,230354287.20000002,3626038.2,26320982.400000002,7572511.8,268749089.40000004,5197.0,252.84920000000002,0.0,294173000.0,248148053.6,0.0,305.266104,Manufacturer,95409.1,0.0,43770661.0,21011376.4,-45.266206,65.0
0.0,1511206.9999999984,6.303,-12.246999999999995,25.643,0.178,44.983726,0.913,0.0,57.77900000000001,-186063.9999999999,1.4739999999999998,1325143.0000000016,1.554,-391366.0,0.8650000000000001,79.330396,0.591,5.019000000000001,724507.0000000016,8.402000000000001,0.8610000000000001,105.533,3.6789999999999994,0.06400000000000435,0.8610000000000001,0.0010000000000001232,6805809.0,64403.0,Transports et entreposage ,20422611.999999993,2015.0,1102.0,H,1594.0,454.0,26.419415999999995,1162.0,50473.1,210235.5,15795.1,Oui,2270334.9999999986,5710.0,158.382063340536,TPE/PME,137.96640723591403,132.86114973513304,13097,13310.0,68.972,80.99999999999999,1177.0,43.906,FR,39.489,0.883,1096.0,1622848.0,TRANSPORTS ET ENTREPOSAGE,0.0,15.0,21391.1,4.167,8.642999999999999,Non,279.565634951017,1003.0000000000001,1050.0,68756.0,2483.9999999999523,27093.999999999993,61793.9,3632.820479188899,0.061,3632.820479188899,0.0,23035.2,0.0,23.0,13.0,10558019.0,National,1314.0549582515591,106298.0,8.860000000000001,95065.00000000023,9089970.0,5292476.0,2.0109999999999997,36016000.0,0.0,36016000.0,53.0,1.0,1.0,3.0,25.0,125.50999999999996,3026236.999999997,1511206.9999999984,869123.0,0.0,1325143.0000000016,724507.0000000016,724507.0000000016,3.679,2.9188170000000007,188483.0,0.0,0.0,0.0,0.0,2015,3111658.999999996,9328.3,13708.396564102564,37.845,32.60099999999999,9.061,1585017.0,1132972.0,0.0,36016000.0,transport,H,0.0,40000.0,3876165.9999999865,8.952970999999994,20.564999999999998,4.0,26.506,1078.0,38.452400000000004,11989847.0,4630629.0,10558817.0,32.210277,35580177.0,14623466.0,34749702.0,36260909.0,188483.0,0.0,0.0,36304684.0,3007.6,501.1,23.6,3876165.9999999865,14623466.0,3345.999999999994,79.330396,Manufacturer,86862.3,459895.0,11994415.0,-1225343.0000000019,6.407891999999997,9.0
0.0,718821.9999999983,0.8690000000000004,4.6730000000000045,26.146,0.112,37.93739200000001,1.206,0.0,35.346,-192751.9999999999,0.7570000000000002,526069.9999999984,0.8640000000000001,-5695.999999999946,0.39220000000000016,41.625959,0.115,1.3229999999999995,520374.00000000076,4.939,1.044,105.246,0.2759999999999994,4.7190000000000065,1.044,0.27699999999999986,22013047.0,214497.0,Activités de services administratifs et de soutien ,173108320.99999997,2017.0,1104.0,N,3033.0,855.6,27.875472000000002,1132.0,12419.7,149373.5,15430.1,Oui,1652037.9999999995,5710.0,60.61578266733893,GE,23.735412321103087,31.377272791345344,75117,75017.0,42.30099999999999,83.0,1147.0,38.714,FR,17.948,1.036,1098.0,2114284.0,ACTIVITÉS DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,24003.000000000004,17.0,14973.1,0.3750000000000006,1.4789999999999999,Non,6.174498872097626,1005.0,1052.0,0.0,458064.00000000006,27571.000000000004,65026.7,7424.263582060627,4.361,7392.834725271857,0.0,18857.7,0.0,23.0,13.0,55529052.0,National,156.98110551429153,191875.0,3.1264,7884329.000000002,57523274.0,8493563.0,0.2729999999999998,189939252.0,0.0,189939252.0,175.0,1.0,0.0,17.0,24.0,0.16000000000001244,9383002.000000002,718821.9999999983,4318533.0,6.629341135881991,526069.9999999984,520374.00000000076,520374.00000000076,0.27599999999999947,0.11528999999999925,795022.0,0.0,95954.0,0.0,95953.99999999999,2017,4185858.9999999977,8407.7,7544.4,7.107000000000001,5.009000000000001,0.7960000000000002,14570030.0,921564.0,0.0,189939252.0,tertiaire,N,24.79951565288921,5000000.0,9706232.000000006,2.301391999999994,12.208,18.0,14.696999999999996,1080.0,49.75619999999999,6182047.0,33920881.0,55538447.99999999,14.472868999999998,191013180.99999997,66039704.0,190777734.0,191496556.0,795022.0,1086636.9999999998,1111269.0,191533556.0,640.0312,20.48,0.0,9706232.000000006,66039703.0,0.0,41.625959,Undefined,82708.7,1598118.0,127195780.0,2465755.0000000005,2.77739,65.0
0.0,-1320581.9999999998,5.9830000000000005,135.492,65.479,1.024,50.7927,3.363,0.0,96.42,3265.0000000001605,2.285,4058529.0000000014,0.502,-2604.9999999999604,0.41000000000000003,140.859125,0.034,4.039000000000001,3149972.0000000005,-4.826,2.093,233.10800000000003,6.685,220.02199999999996,2.093,5.089,19447398.0,622213.0,Construction ,21891653.999999996,2019.0,1100.0,F,6822.0,431.0,34.837336,1132.0,7601.33,331699.57,19912.95,Oui,3632351.999999997,5710.0,7.0084989940626965,TPE/PME,3.6288737311114687,4.057368723481501,77108,77500.0,116.91999999999999,79.0,1146.0,39.76600000000001,FR,54.245,1.171,1094.0,873005.0,CONSTRUCTION,0.0,19.0,21757.3,-2.087,-0.7069999999999994,Non,8.18259268539382,1001.0,1048.0,4300.000000000004,18488021.0,24399.999999999996,81515.63,67.85523843081721,28.041,67.85523843081721,15994.4,12347.33,0.0,23.0,13.0,39311410.0,National,353.6312549451524,486876.0,5.584,3919813.0000000014,43593822.0,4528957.0,5.188000000000001,60710283.0,0.0,60710283.0,105.0,1.0,1.0,3.0,9.0,196.36999999999998,-2930095.000000001,-1320581.9999999998,177633.0,0.0,4058529.0000000014,3149972.0000000005,3149972.0000000005,6.685,9.416540000000003,487551.0,0.0,1247561.0,0.0,1247561.0,2019,1252821.0000000019,18160.54,14964.72,37.529,45.65,8.419,1695976.0,1397177.0,0.0,60710283.0,construction,F,0.0,4000000.0,8402792.999999996,20.627248000000012,3.405,4.0,17.431999999999995,1076.0,12.861400000000003,8830654.0,5956349.0,39188090.0,111.837016,65799123.0,48201754.0,64583411.00000001,63262829.0,487551.0,487551.0000000002,417550.99999999994,68949094.0,2280.01051,35.5,259.0674,8402792.999999996,48201754.0,0.0,140.859125,Retailer,107170.3,895013.0,15014892.0,22849407.999999993,24.187324000000004,67.0
0.0,3112329.0,1.963999999999999,-13.853999999999992,52.337,0.0,70.018727,0.9440000000000001,29.979,90.991,-1751976.0,1.7859999999999998,1360352.9999999981,0.7060000000000001,-152741.3999999999,0.302,188.46736,0.134,15.044799999999995,-565568.0000000016,2.348,0.931,280.509,1.0979999999999996,46.44980000000002,0.792,0.495,36598967.0,0.0,Information et communication ,46002304.0,2020.0,1106.0,J,6262.0,657.0,43.923592,1157.0,35590.74353535354,212968.64202020204,20166.928418367344,Oui,2432521.0,5710.0,53.4199886507072,GE,20.157171195239307,26.2067054389483,28085,28000.0,107.884,85.0,1172.0,33.436,FR,43.645,0.931,1100.0,780389.0,INFORMATION ET COMMUNICATION,0.0,20.0,15717.983232323231,2.4690000000000007,3.3240000000000007,Non,5.004921462283607,1007.0,1054.0,0.0,26591257.0,0.0,41156.65808080808,5850.259515248515,0.04000000000000001,5820.196908489997,0.0,11137.411734693878,0.0,23.0,13.0,96482105.0,National,145.8547398097751,147514.0,4.534199999999999,319696.0000000005,65083424.00000001,37676940.0,-0.45599999999999946,123823056.00000001,9675455.0,123823056.00000001,22.685599999999997,3.0,1.0,57.99999999999999,7.0,0.4999999999999693,2908242.000000002,3112329.0,0.0,4.8,1360352.9999999981,-565568.0000000016,-565568.0000000016,1.0980000000000008,2.070552,2629247.0,70360555.0,70358934.0,70360555.0,-1621.0000000000066,2020,-32743147.0,15019.060656565656,13708.396564102564,24.161999999999995,21.522,1.323,0.0,708899.4646464647,70692871.0,53130184.99999999,tertiaire,J,25.26260675851708,37000000.0,3691283.999999985,9.62029,1.403,56.0,3.589999999999998,1082.0,12.797,0.0,16967214.0,69682565.0,156.473235,126915547.0,102802916.0,122924489.0,126036817.0,2629247.0,0.0,0.0,126349978.0,691.3199999999999,2306.07,1113.37,3691283.999999985,102802918.0,0.0,188.46736,Manufacturer,61218.72646464646,0.0,28857800.0,-4765151.999999998,-9.515819999999994,22.0
0.0,226034.99999999863,-1.2950000000000006,132.07099999999997,41.394,0.6590000000000001,92.87878000000002,1.368,0.0,107.084,-48511.200000000346,2.7089999999999996,-6189640.0,0.559,28122.999999999938,0.254,193.706551,0.25720000000000004,4.381000000000001,-5714882.0,2.0649999999999995,1.767,108.1586,-9.37,33.616799999999984,1.767,1.3858000000000004,22336866.0,0.0,Information et communication ,31671664.0,2020.0,1104.0,J,7160.0,341.0,59.67770299999998,1149.0,35590.74353535354,212968.64202020204,20166.928418367344,Oui,-855668.9999999998,5710.0,53.4199886507072,TPE/PME,20.157171195239307,26.2067054389483,93066,93200.0,123.428,83.0,1164.0,43.864,FR,77.91900000000001,1.153,1098.0,865725.0,INFORMATION ET COMMUNICATION,58402.00000000001,20.0,15717.983232323231,0.336,1.6260000000000003,Non,5.004921462283607,1005.0,1052.0,42586.99999999997,6328537.4,612572.0,41156.65808080808,5850.259515248515,24.6032,5820.196908489997,482710.80000000005,11137.411734693878,0.0,23.0,13.0,88179623.0,National,145.8547398097751,147514.0,1.197,9458432.000000004,56617730.0,53897574.0,-8.651,66053934.0,0.0,66053934.0,11.0,1.0,9.0,4.0,8.0,97.43,1364513.9999999984,226034.99999999863,4081901.0,4.8,-6189640.0,-5714882.0,-5714882.0,-9.37,-18.151436,2142523.0,375301.0000000001,375301.0000000001,375301.0000000001,0.0,2020,25290740.000000004,15019.060656565656,13708.396564102564,-6.394999999999997,-27.940999999999995,-5.558,2896336.0,708899.4646464647,746782.0,65307153.0,tertiaire,J,25.26260675851708,434146.99999999994,20010004.00000002,64.963422,0.5689999999999995,5.0,17.969,1080.0,18.7016,6395720.0,11673735.0,89202568.0,326.554527,73612667.0,111355094.0,66916030.00000001,67142064.0,2142523.0,5924814.999999999,1817516.0,67897785.0,99.8,26.100000000000005,1225.8,20010004.00000002,111355094.0,22582.40000000003,193.706551,Manufacturer,61218.72646464646,1583691.0,20350097.0,24232918.000000004,24.151680000000002,83.0
0.0,6799392.0,4.2368,31.9132,35.0574,0.0,57.16861380000001,1.324,14.026000000000002,6.548,-322748.80000000034,1.6219999999999999,2306643.199999995,0.20599999999999996,-5252.399999999976,0.05299999999999998,602.56266,0.12119999999999999,9.587000000000002,1726369.9999999988,23.193,1.0916,148.0348,1.2624000000000009,195.81400000000002,1.0334,0.6192,655446.0,0.0,Commerce - réparation d'automobiles et de motocycles ,11269801.999999998,2020.0,1101.0,G,7070.0,50.0,53.31483999999999,1149.0,35590.74353535354,212968.64202020204,20166.928418367344,Oui,15538413.999999996,5710.0,53.4199886507072,TPE/PME,20.157171195239307,26.2067054389483,26362,26000.0,7.940000000000001,80.0,1165.0,12.9,FR,20.235,3.495,1095.0,791754.0,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,14342.8,20.0,15717.983232323231,1.6230000000000007,5.105000000000001,Non,6.065874081893155,1002.0,1049.0,109261.19999999997,10278600.600000001,221350.6,41156.65808080808,5850.259515248515,17.947599999999998,5820.196908489997,33460.799999999996,11137.411734693878,0.0,13.0,13.0,134494976.0,National,145.8547398097751,674919.0,0.162,11428635.000000002,54531441.0,21833282.400000002,1.2555999999999992,30128133.0,4413796.0,30128133.0,56.0,2.0,2.6,5.0,7.0,26.33599999999997,6988607.999999998,6799392.0,928841.0,4.8,2306643.199999995,1726369.9999999988,1726369.9999999988,1.2623999999999982,0.4483592000000007,75211.0,14081190.799999999,14041482.0,14081190.799999999,11081.99999999997,2020,33707501.99999999,15019.060656565656,13708.396564102564,10.525999999999998,27.869000000000007,9.242000000000004,306869.0,708899.4646464647,14263931.000000002,12877109.0,tertiaire,G,25.26260675851708,17437815.0,66716806.0,18.966204199999996,0.5599999999999999,4.0,33.125,1077.0,6.824999999999999,5303490.0,1563780.0,24400921.400000002,102.1036886,33903650.0,201403993.0,24340263.0,31139655.0,75211.0,6632874.0,6421934.999999999,49076010.00000001,5972.585,781.419,230.7018,66716806.0,201403993.0,-1.947836336668729e-11,602.56266,Contractor,61218.72646464646,296278.0,2665742.0000000005,50812872.99999999,67.97836,20.0
