id,organization_name,staff,reporting_year,total_scope_1,total_scope_2,total_scope_3,action_plan,assessment_id,legal_unit_id,evolution_scope_1,siret,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsEtablissement,categorieEntreprise,codePostalEtablissement,codeCommuneEtablissement,dateCreationUniteLegale,categorieJuridiqueUniteLegale,etablissementSiege,etatAdministratifUniteLegale,APE_2_code,APE_niv_1,siret_count,annee_creation,mois_creation,jour_crea,Duree_Activite,SIREN_YEAR
2125.0,fondation leopold bellan,2500.0,2014,3026.1,655.0,0.0,Oui,2125.0,775672165,,77567216500013.0,88.99B,O,O,51,2019.0,ETI,75008.0,75108,1900-01-01,9300.0,True,A,88.0,Q,68.0,1900.0,1.0,1.0,114.0,7756721652014
7330.0,hsbc,7346.0,2020,2376.0,742.0,1194.0,Oui,7330.0,775670284,-1195.0,77567028406938.0,64.19Z,N,O,52,,GE,75116.0,75116,1954-11-18,5599.0,True,A,64.0,K,276.0,1954.0,11.0,18.0,66.0,7756702842020
436.0,borgwarner transmission systems tulle sas,454.0,2016,104.0,1030.0,310.0,Oui,436.0,775667637,,77566763700034.0,29.32Z,N,O,32,2019.0,ETI,19800.0,19081,1955-01-01,5710.0,True,A,29.0,C,2.0,1955.0,1.0,1.0,61.0,7756676372016
6403.0,agmf prevoyance,26.0,2019,74.0,39.0,0.0,Oui,6403.0,775666340,,77566634000085.0,65.12Z,O,O,12,,ETI,75015.0,75115,1900-01-01,8210.0,True,A,65.0,K,1.0,1900.0,1.0,1.0,119.0,7756663402019
4204.0,macsf assurances,1476.0,2019,5.0,176.0,34942.0,Oui,4204.0,775665631,,77566563101359.0,65.12Z,O,O,42,2019.0,GE,92800.0,92062,1900-01-01,6411.0,True,A,65.0,K,89.0,1900.0,1.0,1.0,119.0,7756656312019
5458.0,credit agricole ile-de-france,3921.0,2017,838.0,1433.0,35997.0,Oui,5458.0,775665615,,77566561500347.0,64.19Z,O,O,51,2019.0,GE,75012.0,75112,1969-03-01,6596.0,True,A,64.0,K,283.0,1969.0,3.0,1.0,48.0,7756656152017
648.0,informatique cdc,750.0,2014,231.0,179.0,8668.0,Oui,648.0,775665433,,77566543300014.0,62.01Z,N,O,41,,GE,75007.0,75107,1976-04-01,6220.0,True,A,62.0,J,7.0,1976.0,4.0,1.0,38.0,7756654332014
3819.0,bouygues energies & services,4788.0,2018,40079.50999999999,6758.35,172486.14,Oui,3819.0,775664873,,77566487304147.0,43.21A,N,O,51,,GE,78280.0,78297,1900-01-01,5710.0,True,A,43.0,F,148.0,1900.0,1.0,1.0,118.0,7756648732018
614.0,fnac,8450.0,2015,,,,Oui,614.0,775661390,,77566139000739.0,46.19A,N,O,42,2019.0,GE,94200.0,94041,1971-01-01,5599.0,True,A,46.0,G,6.0,1971.0,1.0,1.0,44.0,7756613902015
4191.0,carsat,1850.0,2018,252.863,415.055,5164.937,Oui,4191.0,775648231,,77564823100014.0,84.30A,N,O,42,2019.0,ETI,69003.0,69383,1900-01-01,8110.0,True,A,84.0,O,34.0,1900.0,1.0,1.0,118.0,7756482312018
6676.0,nicollin sas,1142.0,2018,23977.471,232.184,0.0,Oui,6676.0,775644149,1534.4710000000014,77564414900236.0,38.11Z,N,O,42,2019.0,GE,69190.0,69199,1958-01-01,5710.0,True,A,38.0,E,30.0,1958.0,1.0,1.0,60.0,7756441492018
7393.0,federation de charite caritas alsace,750.0,2020,1883.0,132.0,0.0,Oui,7393.0,775642044,,77564204400017.0,88.99B,O,O,41,2019.0,ETI,67000.0,67482,1958-01-01,9260.0,True,A,88.0,Q,20.0,1958.0,1.0,1.0,62.0,7756420442020
4537.0,carsat auvergne,459.0,2018,77.917,103.705,1338.353,Oui,4537.0,775634272,,77563427200287.0,84.30A,N,O,32,2019.0,ETI,63100.0,63113,1900-01-01,8110.0,True,A,84.0,O,17.0,1900.0,1.0,1.0,118.0,7756342722018
4203.0,cpam du puy-de-dome,574.0,2018,314.373,97.258,2119.477,Oui,4203.0,775634249,,77563424900053.0,84.30A,,O,41,2019.0,ETI,63100.0,63113,1900-01-01,8110.0,True,A,84.0,O,2.0,1900.0,1.0,1.0,118.0,7756342492018
6803.0,vvf,1000.0,2020,2574.854,1126.538,123.077,Oui,6803.0,775634132,,77563413201331.0,55.20Z,O,O,41,2019.0,ETI,63100.0,63113,1900-01-01,9220.0,True,A,55.0,I,92.0,1900.0,1.0,1.0,120.0,7756341322020
5890.0,cetim,720.0,2018,1649.83,780.0,0.0,Oui,5890.0,775629074,564.751,77562907400011.0,72.19Z,N,O,41,2019.0,ETI,60300.0,60612,1965-01-01,8470.0,True,A,72.0,M,12.0,1965.0,1.0,1.0,53.0,7756290742018
7051.0,aesio mutuelle,3800.0,2019,3378.65,608.0999999999999,0.0,Oui,7051.0,775627391,,77562739100755.0,65.12Z,O,O,41,,GE,75008.0,75108,1900-01-01,8210.0,True,A,65.0,K,325.0,1900.0,1.0,1.0,119.0,7756273912019
4468.0,carsat hauts de france,1549.0,2018,248.811,505.693,4803.808,Oui,4468.0,775624562,,77562456200366.0,84.30A,N,O,42,2019.0,ETI,59650.0,59009,1981-05-01,8110.0,True,A,84.0,O,58.0,1981.0,5.0,1.0,37.0,7756245622018
1632.0,institut catholique de lille,1100.0,2015,272.0,1136.0,7454.0,Oui,1632.0,775624240,,77562424000013.0,85.42Z,O,O,41,2019.0,ETI,59800.0,59350,1900-01-01,9230.0,True,A,85.0,P,24.0,1900.0,1.0,1.0,115.0,7756242402015
5720.0,assad,558.0,2019,108.19,3.67,0.0,Oui,5720.0,775621733,,77562173300135.0,88.10A,O,O,32,2019.0,ETI,59140.0,59183,1982-01-01,9220.0,True,A,88.0,Q,2.0,1982.0,1.0,1.0,37.0,7756217332019
5615.0,"comite mosellan de sauvegarde de l'enfance, de l'adolescence et des adultes",1183.0,2020,2079.0,302.0,0.0,Oui,5615.0,775618689,,77561868900290.0,87.90A,O,O,42,2019.0,ETI,57000.0,57463,1981-01-19,9260.0,True,A,87.0,Q,41.0,1981.0,1.0,19.0,39.0,7756186892020
3002.0,caisse d'epargne lorraine champagne-ardenne,2190.0,2017,2796.0,1635.0,4349.0,Oui,3002.0,775618622,2796.0,77561862205126.0,64.19Z,O,O,51,,GE,67100.0,67482,1973-05-17,5196.0,True,A,64.0,K,321.0,1973.0,5.0,17.0,44.0,7756186222017
2863.0,adapei de la meuse,320.0,2016,2127.109,91.854,2984.779,Oui,2863.0,775616592,,77561659200017.0,88.99B,O,O,41,2019.0,ETI,55800.0,55531,1900-01-01,9220.0,True,A,88.0,Q,25.0,1900.0,1.0,1.0,116.0,7756165922016
4266.0,cr credit agricole mutuel de lorraine (crcaml),1291.0,2018,2046.0,308.0,12245.0,Oui,4266.0,775616162,,77561616200365.0,64.19Z,O,O,42,2019.0,GE,57000.0,57463,1972-01-01,6596.0,True,A,64.0,K,132.0,1972.0,1.0,1.0,46.0,7756161622018
5704.0,mutualite francaise lorraine,252.0,2019,115.53,90.16,0.0,Oui,5704.0,775615537,,77561553700765.0,65.12Z,O,O,32,,GE,54000.0,54395,1900-01-01,8210.0,True,A,65.0,K,53.0,1900.0,1.0,1.0,119.0,7756155372019
4258.0,carsat nord-est,789.0,2018,542.939,170.272,1917.521,Oui,4258.0,775615511,,77561551100018.0,84.30A,N,O,41,2019.0,ETI,54000.0,54395,1954-01-01,8110.0,True,A,84.0,O,32.0,1954.0,1.0,1.0,64.0,7756155112018
1675.0,kronenbourg sas,1200.0,2015,20121.0,3708.0,2816.0,Oui,1675.0,775614308,,77561430800879.0,46.34Z,N,O,41,2019.0,ETI,67210.0,67348,1973-01-01,5710.0,True,A,46.0,G,2.0,1973.0,1.0,1.0,42.0,7756143082015
6179.0,vyv3 pays de la loire - pole accompagnement et soins,1667.0,2019,3125.45,61.87,0.0,Oui,6179.0,775609621,,77560962100070.0,65.12Z,O,O,42,2019.0,ETI,49000.0,49007,1973-06-30,8210.0,True,A,65.0,K,102.0,1973.0,6.0,30.0,46.0,7756096212019
4353.0,carsat centre-val de loire,762.0,2018,210.75,262.53,2336.98,Oui,4353.0,775607609,,77560760900069.0,84.30A,N,O,41,2019.0,ETI,45000.0,45234,1900-01-01,8110.0,True,A,84.0,O,26.0,1900.0,1.0,1.0,118.0,7756076092018
3544.0,mutuelle nationale des hospitaliers,911.0,2017,841.372,269.834,0.0,Oui,3544.0,775606361,,77560636100019.0,65.12Z,O,O,41,2019.0,ETI,45200.0,45004,1900-01-01,8210.0,True,A,65.0,K,53.0,1900.0,1.0,1.0,117.0,7756063612017
4417.0,carsat des pays de la loire,902.0,2018,519.427,82.054,2041.803,Oui,4417.0,775605595,,77560559500245.0,84.30A,N,O,41,2019.0,ETI,44000.0,44109,1900-01-01,8110.0,True,A,84.0,O,17.0,1900.0,1.0,1.0,118.0,7756055952018
5924.0,vyv3 pays de la loire - pole personnes agees,2082.0,2019,3165.0,352.0,0.0,Oui,5924.0,775605462,,77560546200149.0,65.12Z,O,O,42,2019.0,GE,44200.0,44109,1900-01-01,8210.0,True,A,65.0,K,68.0,1900.0,1.0,1.0,119.0,7756054622019
4710.0,caisse regionale credit agricole loire-haute loire,1423.0,2018,881.0,331.0,5258.0,Oui,4710.0,775602238,,77560223800013.0,89.03,,N,,,,42000.0,42218,1900-01-01,6596.0,True,A,89.0,R,1.0,1900.0,1.0,1.0,118.0,7756022382018
5787.0,eurovia centre loire,792.0,2019,10113.52,51.0,0.0,Oui,5787.0,775592496,,77559249600068.0,42.11Z,N,O,41,,GE,45590.0,45272,1964-01-01,5710.0,True,A,42.0,F,10.0,1964.0,1.0,1.0,55.0,7755924962019
4692.0,sva jean roze,2020.0,2018,18554.0,1844.0,0.0,Oui,4692.0,775591563,-4740.0,77559156300280.0,10.11Z,N,O,42,2019.0,GE,35500.0,35360,1966-01-01,5710.0,True,A,10.0,C,7.0,1966.0,1.0,1.0,52.0,7755915632018
4335.0,caisse regionale credit agricole d'ille et vilaine,1359.0,2018,657.0,255.0,11895.0,Oui,4335.0,775590847,,77559084701906.0,64.19Z,O,O,42,2019.0,GE,35136.0,35281,1900-01-01,5192.0,True,A,64.0,K,118.0,1900.0,1.0,1.0,118.0,7755908472018
4662.0,carsat languedoc-roussillon,709.0,2018,621.49645,109.88724,1496.59176,Oui,4662.0,775589187,,77558918700019.0,84.30A,N,O,41,2019.0,ETI,34000.0,34172,1972-01-01,8110.0,True,A,84.0,O,30.0,1972.0,1.0,1.0,46.0,7755891872018
4599.0,baures-prolians,495.0,2018,1846.0,65.0,0.0,Oui,4599.0,775588692,,77558869200258.0,46.72Z,N,O,32,2019.0,GE,34000.0,34172,1957-01-01,5599.0,True,A,46.0,G,21.0,1957.0,1.0,1.0,61.0,7755886922018
3379.0,carrefour inter-entreprises,622.0,2018,1897.0,118.0,1100.0,Oui,3379.0,775583248,608.0,77558324800163.0,46.34Z,N,O,41,,GE,33300.0,33063,1957-01-01,5710.0,True,A,46.0,G,9.0,1957.0,1.0,1.0,61.0,7755832482018
4505.0,cpam du gard,551.0,2018,53.357,126.565,1708.407,Oui,4505.0,775579659,,77557965900019.0,84.30A,,O,41,2019.0,ETI,30900.0,30189,1900-01-01,8110.0,True,A,84.0,O,8.0,1900.0,1.0,1.0,118.0,7755796592018
2611.0,credit mutuel arkea,8977.0,2014,1471.0,1587.0,32276.0,Oui,2611.0,775577018,,77557701800499.0,64.19Z,O,O,51,2019.0,GE,29480.0,29235,1900-01-01,5560.0,True,A,64.0,K,401.0,1900.0,1.0,1.0,114.0,7755770182014
349.0,triskalia,2100.0,2014,19887.5,2468.0,0.0,Oui,349.0,775576986,,77557698600928.0,46.23Z,O,O,42,2019.0,ETI,29800.0,29103,1900-01-01,6317.0,True,C,46.0,G,279.0,1900.0,1.0,1.0,114.0,7755769862014
6708.0,credit agricole charente-perigord,1325.0,2019,778.0,185.0,15068.0,Oui,6708.0,775569726,-672.0,77556972601040.0,64.19Z,O,O,42,2019.0,GE,16800.0,16374,1900-01-01,6596.0,True,A,64.0,K,114.0,1900.0,1.0,1.0,119.0,7755697262019
5883.0,mutualite francaise bourguignonne ssam,3952.0,2019,3917.0,485.0,0.0,Oui,5883.0,775567761,-417.54,77556776100017.0,65.12Z,O,O,51,2019.0,GE,21000.0,21231,1969-01-01,8210.0,True,A,65.0,K,159.0,1969.0,1.0,1.0,50.0,7755677612019
1044.0,mapa,557.0,2015,597.9200000000001,109.0,0.0,Oui,1044.0,775565088,,77556508800066.0,65.12Z,O,O,41,2019.0,ETI,17400.0,17347,1900-01-01,6411.0,True,A,65.0,K,84.0,1900.0,1.0,1.0,115.0,7755650882015
4143.0,caisse d'epargne cepac,3392.0,2018,523.0,846.0,21893.0,Oui,4143.0,775559404,-348.0,77555940400014.0,64.19Z,N,O,51,2019.0,GE,13006.0,13206,1984-10-30,5699.0,True,A,64.0,K,353.0,1984.0,10.0,30.0,34.0,7755594042018
4303.0,carsat sud est,1571.0,2018,752.937,352.008,4764.95,Oui,4303.0,775559115,253.937,77555911500016.0,84.30A,N,O,42,2019.0,ETI,13005.0,13205,1900-01-01,8110.0,True,A,84.0,O,48.0,1900.0,1.0,1.0,118.0,7755591152018
4744.0,caisse primaire d'assurance maladie des alpes maritimes,990.0,2018,246.233,216.948,3133.051,Oui,4744.0,775552151,,77555215100273.0,84.30A,,O,42,2019.0,ETI,6100.0,06088,1900-01-01,8110.0,True,A,84.0,O,13.0,1900.0,1.0,1.0,118.0,7755521512018
4054.0,bosch automotive steering,615.0,2018,355.698547707823,888.616974,163.28344304386,Oui,4054.0,775424914,,77542491400015.0,29.32Z,N,O,41,2019.0,GE,41100.0,41269,1973-01-01,5710.0,True,A,29.0,C,2.0,1973.0,1.0,1.0,45.0,7754249142018
2880.0,mutualite francaise centre val de loire (mfcvl),1288.0,2017,1593.4,310.1,0.0,Oui,2880.0,775347891,,77534789101439.0,65.12Z,O,O,42,,ETI,45100.0,45234,1971-04-01,8210.0,True,A,65.0,K,132.0,1971.0,4.0,1.0,46.0,7753478912017
4381.0,geodis bernis,574.0,2018,6996.0,93.0,0.0,Oui,4381.0,772500369,-1449.0,77250036900016.0,52.29A,N,O,41,2019.0,GE,87280.0,87085,1972-01-01,5710.0,True,A,52.0,H,11.0,1972.0,1.0,1.0,46.0,7725003692018
4674.0,heppner sas,3000.0,2018,9655.0,350.0,2526.0,Oui,4674.0,769800202,,76980020200020.0,52.29B,N,O,51,2019.0,ETI,67100.0,67482,1969-01-18,5710.0,True,A,52.0,H,56.0,1969.0,1.0,18.0,49.0,7698002022018
4873.0,sa polyclinique de gentilly,537.0,2017,1126.0,315.0,223.0,Oui,4873.0,767800121,-32.0,76780012100018.0,86.10Z,N,O,41,2019.0,GE,54100.0,54395,1967-01-01,5599.0,True,A,86.0,Q,2.0,1967.0,1.0,1.0,50.0,7678001212017
4637.0,semcoda,713.0,2018,16897.0,819.0,1118.44,Oui,4637.0,759200751,2781.0,75920075100130.0,68.20A,N,O,41,2019.0,ETI,1000.0,01053,1959-01-01,5515.0,True,A,68.0,L,7.0,1959.0,1.0,1.0,59.0,7592007512018
2107.0,legrand france sa,5700.0,2015,13480.0,7420.0,0.0,Oui,2107.0,758501001,,75850100100013.0,27.33Z,N,O,51,2019.0,GE,87000.0,87085,1953-07-21,5599.0,True,A,27.0,C,25.0,1953.0,7.0,21.0,62.0,7585010012015
4263.0,l'est republicain,630.0,2018,650.0,174.0,541.0,Oui,4263.0,756802328,-490.0,75680232800598.0,58.13Z,N,O,41,2019.0,GE,54180.0,54265,1955-03-01,5599.0,True,A,58.0,J,15.0,1955.0,3.0,1.0,63.0,7568023282018
571.0,cibomat,460.0,2014,,,,Oui,571.0,756800322,,75680032200130.0,46.73A,N,O,32,2019.0,GE,67500.0,67180,1956-01-01,5710.0,True,A,46.0,G,51.0,1956.0,1.0,1.0,58.0,7568003222014
2508.0,berger-levrault,909.0,2016,1727.0,103.0,1215.0,Oui,2508.0,755800646,,75580064600373.0,58.29C,N,O,41,2019.0,ETI,92100.0,92012,1955-01-01,5599.0,True,A,58.0,J,13.0,1955.0,1.0,1.0,61.0,7558006462016
3545.0,banque populaire aquitaine centre atlantique,2104.0,2018,904.0,538.0,19869.0,Oui,3545.0,755501590,-470.0,75550159001407.0,64.19Z,N,O,51,2019.0,GE,33100.0,33063,1955-01-01,5192.0,True,A,64.0,K,249.0,1955.0,1.0,1.0,63.0,7555015902018
3932.0,banque cic est,3000.0,2018,2118.0,671.0,2744.0,Oui,3932.0,754800712,,75480071203230.0,64.19Z,N,O,51,2019.0,GE,67000.0,67482,1954-01-01,5599.0,True,A,64.0,K,263.0,1954.0,1.0,1.0,64.0,7548007122018
4099.0,urssaf bretagne,570.0,2018,403.82,67.612,2024.6,Oui,4099.0,753759570,,75375957000017.0,84.30A,N,O,41,2019.0,ETI,35000.0,35238,2013-01-01,8110.0,True,A,84.0,O,8.0,2013.0,1.0,1.0,5.0,7537595702018
3931.0,urssaf nord pas de calais,600.0,2019,964.45,146.8,0.0,Oui,3931.0,753673409,,75367340900011.0,84.30A,N,O,41,2019.0,ETI,59000.0,59350,2013-01-01,8110.0,True,A,84.0,O,7.0,2013.0,1.0,1.0,6.0,7536734092019
3279.0,gie humanis fonction groupe,6670.0,2017,969.0,0.0,38670.0,Oui,3279.0,753201144,-1700.0,75320114400015.0,82.99Z,N,O,00,2019.0,PME,92240.0,92046,2012-08-07,6220.0,True,C,82.0,N,35.0,2012.0,8.0,7.0,5.0,7532011442017
3038.0,gpt du groupement des hopitaux de l'institut catholique de lille,3100.0,2017,799.4,3140.0,201.0,Oui,3038.0,753108950,,75310895000019.0,86.10Z,,O,51,,ETI,59800.0,59350,2012-09-01,9970.0,True,A,86.0,Q,4.0,2012.0,9.0,1.0,5.0,7531089502017
3941.0,aixial,484.0,2018,25.0,8.0,0.0,Oui,3941.0,752108134,,75210813400038.0,62.02A,N,O,32,2019.0,GE,92100.0,92012,2012-03-26,5710.0,True,A,62.0,J,1.0,2012.0,3.0,26.0,6.0,7521081342018
3452.0,abbvie,507.0,2014,1631.0,87.0,434.0,Oui,3452.0,750775660,,75077566000012.0,46.46Z,N,O,41,2019.0,ETI,94150.0,94065,2012-04-02,5710.0,True,A,46.0,G,3.0,2012.0,4.0,2.0,2.0,7507756602014
4407.0,carsat alsace-moselle,935.0,2018,566.427,164.895,0.0,Oui,4407.0,750475360,,75047536000012.0,84.30A,N,O,41,2019.0,ETI,67100.0,67482,2012-04-01,8110.0,True,A,84.0,O,19.0,2012.0,4.0,1.0,6.0,7504753602018
4035.0,flex-n-gate marles,381.0,2019,9474.8,1245.0,0.0,Oui,4035.0,749811881,,74981188100053.0,22.29A,N,O,32,,ETI,25400.0,25031,2012-02-13,5710.0,True,A,22.0,C,2.0,2012.0,2.0,13.0,7.0,7498118812019
5813.0,tso,800.0,2019,6561.46075,93.74,2611.48,Oui,5813.0,747252120,,74725212000015.0,42.12Z,N,O,41,2019.0,GE,77500.0,77108,1972-01-01,5710.0,True,A,42.0,F,3.0,1972.0,1.0,1.0,47.0,7472521202019
4747.0,veolia proprete nord normandie,687.0,2018,13539.0,150.0,0.0,Oui,4747.0,745550111,3134.0,74555011100520.0,38.11Z,N,O,41,,GE,59260.0,59346,1955-01-01,5599.0,True,A,38.0,E,24.0,1955.0,1.0,1.0,63.0,7455501112018
4891.0,entreprise generale leon grosse,2099.0,2019,3533.0,589.0,0.0,Oui,4891.0,745420653,2213.55,74542065300016.0,41.20B,N,O,42,2019.0,ETI,73100.0,73008,1954-01-01,5699.0,True,A,41.0,F,25.0,1954.0,1.0,1.0,65.0,7454206532019
6644.0,ets horticoles georges truffaut,2490.0,2020,5892.0,990.0,1631.0,Oui,6644.0,739806230,-982.0,73980623000499.0,47.76Z,N,O,51,2019.0,GE,91090.0,91340,1975-01-01,5710.0,True,A,47.0,G,63.0,1975.0,1.0,1.0,45.0,7398062302020
4128.0,canon france sas,1159.0,2019,4104.0,257.0,0.0,Oui,4128.0,738205269,,73820526901882.0,77.33Z,N,O,42,,ETI,75017.0,75117,1973-01-01,5710.0,True,A,77.0,N,22.0,1973.0,1.0,1.0,46.0,7382052692019
4732.0,longchamp sas,800.0,2018,33014.0,7010.0,0.0,Oui,4732.0,737050187,4714.0,73705018700092.0,15.12Z,N,O,41,2019.0,ETI,75001.0,75101,1900-01-01,5710.0,True,A,15.0,C,9.0,1900.0,1.0,1.0,118.0,7370501872018
7190.0,groupe chalavan et duc,1280.0,2020,50311.99000000001,58.39,0.0,Oui,7190.0,732980479,,73298047900032.0,49.41A,,O,41,2019.0,ETI,26200.0,26198,1973-01-01,5710.0,True,A,49.0,H,4.0,1973.0,1.0,1.0,47.0,7329804792020
204.0,accenture,4237.0,2020,699.84,99.5,542.07,Oui,204.0,732075312,,73207531200122.0,62.02A,N,O,51,2019.0,GE,75013.0,75113,1900-01-01,5710.0,True,A,62.0,J,14.0,1900.0,1.0,1.0,120.0,7320753122020
5011.0,placoplatre,1576.0,2018,177340.0,10575.0,0.0,Oui,5011.0,729800706,-32180.0,72980070600586.0,23.62Z,N,O,42,,GE,92400.0,92026,1900-01-01,5599.0,True,A,23.0,C,27.0,1900.0,1.0,1.0,118.0,7298007062018
7206.0,la francaise des plastiques,220.0,2019,35.5458328,522.218,0.0,Oui,7206.0,729201590,,72920159000019.0,22.22Z,N,O,22,2019.0,PME,35680.0,35161,1972-01-01,5710.0,True,A,22.0,C,2.0,1972.0,1.0,1.0,47.0,7292015902019
5823.0,aprolis,899.0,2019,3574.0,55.0,945.0,Oui,5823.0,728206533,-239.0,72820653300800.0,33.12Z,N,O,41,2019.0,ETI,94000.0,94028,1900-01-01,5710.0,True,A,33.0,C,45.0,1900.0,1.0,1.0,119.0,7282065332019
2086.0,creuzet aeronautique,1000.0,2015,1099.524,1738.32,0.0,Oui,2086.0,727050080,,72705008000017.0,30.30Z,N,O,03,2019.0,ETI,47200.0,47157,1970-01-01,5710.0,True,A,30.0,C,1.0,1970.0,1.0,1.0,45.0,7270500802015
6174.0,gerflor,1508.0,2019,19035.56,3420.01,0.0,Oui,6174.0,726580152,,72658015200098.0,46.73B,N,O,41,2019.0,ETI,69100.0,69266,1965-01-01,5710.0,True,A,46.0,G,6.0,1965.0,1.0,1.0,54.0,7265801522019
1803.0,credit agricole payment services sas,700.0,2014,470.0,395.0,7233.0,Oui,1803.0,723001467,,72300146700049.0,66.19B,N,N,41,2019.0,GE,78280.0,78297,1972-01-01,5599.0,True,A,66.0,K,3.0,1972.0,1.0,1.0,42.0,7230014672014
5507.0,duc,800.0,2019,5744.380037094857,1526.3739792,0.0,Oui,5507.0,722621166,-3420.237962905144,72262116600049.0,10.12Z,N,O,41,2019.0,ETI,89770.0,89069,1972-01-01,5710.0,True,A,10.0,C,8.0,1972.0,1.0,1.0,47.0,7226211662019
2537.0,ayme et fils sas,800.0,2015,83.0,0.0,0.0,Oui,2537.0,722620119,,72262011901773.0,45.31Z,N,O,41,,ETI,69800.0,69290,1972-01-01,5710.0,True,A,45.0,G,158.0,1972.0,1.0,1.0,43.0,7226201192015
1345.0,bouygues travaux publics regions france,609.0,2015,1960.0,1140.0,0.0,Oui,1345.0,722069366,,72206936600374.0,42.13A,N,O,41,,GE,31130.0,31044,1900-01-01,5710.0,True,A,42.0,F,18.0,1900.0,1.0,1.0,115.0,7220693662015
775.0,tech data,616.0,2014,1071.0,259.0,0.0,Oui,775.0,722065638,,72206563800065.0,46.51Z,,O,41,2019.0,ETI,77600.0,77058,1972-01-01,5710.0,True,A,46.0,G,3.0,1972.0,1.0,1.0,42.0,7220656382014
5566.0,societe des ateliers louis vuitton,4342.0,2019,971.0,1673.0,310.0,Oui,5566.0,722063997,,72206399700174.0,15.12Z,N,O,51,,GE,75001.0,75101,1984-01-01,5202.0,True,A,15.0,C,22.0,1984.0,1.0,1.0,35.0,7220639972019
3169.0,axa france,14267.0,2018,7473.0,4280.0,12065.0,Oui,3169.0,722057460,-3172.0,72205746001971.0,65.12Z,N,O,53,2019.0,GE,92000.0,92050,1972-01-01,5599.0,True,A,65.0,K,98.0,1972.0,1.0,1.0,46.0,7220574602018
3052.0,technicatome,1658.0,2018,798.0,2233.0,5348.0,Oui,3052.0,722045879,,72204587900136.0,71.12B,N,O,42,2019.0,ETI,91190.0,91679,1985-06-21,5599.0,True,A,71.0,M,7.0,1985.0,6.0,21.0,33.0,7220458792018
3705.0,thyssenkrupp ascenseurs,2127.0,2018,6660.02,138.0,0.0,Oui,3705.0,722024742,,72202474200172.0,43.29B,N,O,51,2019.0,GE,49124.0,49267,1973-01-01,5710.0,True,A,43.0,F,94.0,1973.0,1.0,1.0,45.0,7220247422018
3977.0,sisley,386.0,2018,271.216,297.583,0.0,Oui,3977.0,722003464,-6.798000000000002,72200346400152.0,20.42Z,N,O,41,,ETI,75008.0,75108,1972-01-01,5710.0,True,A,20.0,C,6.0,1972.0,1.0,1.0,46.0,7220034642018
7384.0,hotel meridien etoile,263.0,2020,789.0,175.0,0.0,Oui,7384.0,722000957,-1038.0,72200095700018.0,55.10Z,,O,NN,,,75017.0,75117,1972-01-01,5710.0,True,C,55.0,I,1.0,1972.0,1.0,1.0,48.0,7220009572020
6842.0,servair,5455.0,2019,22426.9,4017.75,0.0,Oui,6842.0,722000395,,72200039500144.0,56.29A,N,O,51,2019.0,GE,93290.0,93073,1972-01-01,5599.0,True,A,56.0,I,4.0,1972.0,1.0,1.0,47.0,7220003952019
4535.0,nutrition & sante,700.0,2018,3789.0,582.0,0.0,Oui,4535.0,720801497,,72080149700028.0,10.86Z,N,O,42,2019.0,ETI,31250.0,31451,1972-01-01,5710.0,True,A,10.0,C,7.0,1972.0,1.0,1.0,46.0,7208014972018
2286.0,sogeclair aerospace s.a.s.,604.0,2016,138.639,39.6,2389.8,Oui,2286.0,720800689,,72080068900047.0,71.12B,N,O,41,2019.0,ETI,31700.0,31069,1972-01-01,5710.0,True,A,71.0,M,7.0,1972.0,1.0,1.0,44.0,7208006892016
7422.0,daveybickford sas,529.0,2020,2149.0,222.0,0.0,Oui,7422.0,720501410,-649.0,72050141000024.0,20.51Z,N,O,41,2019.0,ETI,89550.0,89201,1972-01-01,5710.0,True,A,20.0,C,1.0,1972.0,1.0,1.0,48.0,7205014102020
4295.0,franfinance,1005.0,2018,772.0,141.0,648.0,Oui,4295.0,719807406,,71980740600884.0,64.92Z,N,O,41,,GE,92000.0,92050,1977-01-01,5599.0,True,A,64.0,K,15.0,1977.0,1.0,1.0,41.0,7198074062018
4190.0,caisse regionale de credit mutuel de normandie,630.0,2018,420.0,93.0,410.0,Oui,4190.0,713820660,,71382066000031.0,64.19Z,O,O,41,2019.0,GE,14000.0,14118,1971-01-01,5194.0,True,A,64.0,K,97.0,1971.0,1.0,1.0,47.0,7138206602018
7364.0,a-g-net,1600.0,2019,361.0,6.0,1327.0,Oui,7364.0,712880830,,71288083000096.0,81.21Z,N,O,41,2019.0,ETI,10300.0,10362,1971-01-01,5710.0,True,A,81.0,N,4.0,1971.0,1.0,1.0,48.0,7128808302019
631.0,sita sud,966.0,2014,85433.89,826.0,-69068.0,Oui,631.0,712620715,,71262071500169.0,38.21Z,N,O,41,2019.0,GE,11100.0,11262,1971-01-01,5710.0,True,A,38.0,E,16.0,1971.0,1.0,1.0,43.0,7126207152014
6577.0,societe de fret et de services,621.0,2018,2631.0,195.0,0.0,Oui,6577.0,712058965,621.5,71205896500245.0,52.29B,N,O,41,2019.0,ETI,93290.0,93073,1985-11-30,5710.0,True,A,52.0,H,11.0,1985.0,11.0,30.0,33.0,7120589652018
