id,organization_name,staff,reporting_year,total_scope_1,total_scope_2,total_scope_3,action_plan,assessment_id,legal_unit_id,evolution_scope_1
3241.0,auchan supermarches logistique sas,1010.0,2017.0,21712.0,1432.0,51161.0,Oui,3241.0,488498155,
2960.0,btp residences medio sociales,1881.0,2016.0,4875.0,922.0,12232.0,Oui,2960.0,488411844,
7001.0,valdepharm,579.0,2020.0,2531.48747005,1142.57,0.0,Oui,7001.0,488385907,-3.30010152538307e-09
1246.0,caisse regionale msa de bourgogne,543.0,2015.0,613.0,201.0,157.0,Oui,1246.0,488172347,
6623.0,societe des transports par autocars de l ouest pays de la loire,576.0,2020.0,14025.0,52.0,3626.0,Oui,6623.0,487940769,
1745.0,sabena technics,700.0,2015.0,2509.63,835.42,0.0,Oui,1745.0,487706046,
1715.0,storengy,837.0,2015.0,129703.0,5178.0,0.0,Oui,1715.0,487650632,
5586.0,credit agricole brie picardie,2803.0,2019.0,235.0,474.0,23982.0,Oui,5586.0,487625436,-2198.5
5846.0,nge genie civil,900.0,2019.0,3628.42097,1516.92,831.0,Oui,5846.0,487469330,
5920.0,arcelormittal construction france,1039.0,2019.0,29957.0,4252.0,0.0,Oui,5920.0,485720627,-2611.0
5142.0,soprema entreprises,1996.0,2019.0,12786.6,26.1,0.0,Oui,5142.0,485197552,
913.0,ingerop,1350.0,2014.0,1934.64,132.76,0.0,Oui,913.0,484982012,
5286.0,silec cable,1029.0,2018.0,46676.0,1942.0,0.0,Oui,5286.0,484920194,-24384.300000000003
4007.0,webhelp caen,900.0,2018.0,107.5,35.2,0.0,Oui,4007.0,484592522,
7581.0,neo-soft services,1148.0,2020.0,0.0,8.950335446,5763.819315357,Oui,7581.0,484348487,0.0
5022.0,bio energies diffusion,10.0,2019.0,49.7,0.387,164.424,Oui,5022.0,484085295,
3287.0,armatis centre,650.0,2017.0,1.61,13.1,0.0,Oui,3287.0,483995189,
6967.0,ikks prestations,597.0,2019.0,909.0,352.0,0.0,Oui,6967.0,483598603,
6838.0,seris airport services,1493.0,2019.0,39.0,1.0,0.0,Oui,6838.0,483479168,
2168.0,jamespot,15.0,2015.0,0.0,1672.0,30071.0,Oui,2168.0,483321378,
6167.0,dalibo,29.0,2019.0,0.49,0.2,68.6,Oui,6167.0,483247862,
6671.0,blb,40.0,2020.0,406138.608,5220.0,12800.0,Oui,6671.0,483205647,
4482.0,carrier scs,1289.0,2018.0,3657.0,643.0,0.0,Oui,4482.0,483018370,
3186.0,vfd,312.0,2018.0,9246.17,35.4,0.0,Oui,3186.0,482645058,
5637.0,safran aerosystems,560.0,2019.0,3398.0,286.0,949.0,Oui,5637.0,482605771,
7378.0,bzb sas,382.0,2019.0,14.906,147.346,89012.22800000002,Oui,7378.0,482435898,
2336.0,castel freres,2638.0,2016.0,6996.0,0.0,0.0,Oui,2336.0,482283694,
1979.0,ge energy power conversion,492.0,2015.0,1538.0,633.0,0.0,Oui,1979.0,481213692,0.0
6020.0,rhenus logistics france,419.0,2019.0,473.0,164.0,154.0,Oui,6020.0,481212561,-1441.0
6885.0,bdl capital management,28.0,2020.0,0.0,6.07,72.37000000000002,Oui,6885.0,481094480,
3660.0,groupe la francaise,605.0,2017.0,189.0,205.0,0.0,Oui,3660.0,480871490,
4629.0,norauto france,5967.0,2018.0,92783.028,1730.0,205994.41,Oui,4629.0,480470152,90236.028
3561.0,m+ materiaux,551.0,2018.0,4137.0,162.0,15092.0,Oui,3561.0,480211671,792.0
4343.0,ineo centre,530.0,2018.0,1539.0,89.0,1682.0,Oui,4343.0,480108034,
5610.0,safran electronics & defense,8161.0,2019.0,7972.0,3438.0,1716.0,Oui,5610.0,480107911,
5746.0,wolters kluwer france,400.0,2019.0,152.0,18.0,3644.0,Oui,5746.0,480081306,
4924.0,les maroquineries des alpes,855.0,2019.0,210.276,215.182,0.0,Oui,4924.0,480011451,
6960.0,ikks retail,1076.0,2019.0,1639.0,635.0,0.0,Oui,6960.0,479960965,
976.0,harsco metals & minerals france s.a.s,744.0,2015.0,9241.373,49.136,0.0,Oui,976.0,479918526,
4197.0,automobiles reunion,354.0,2018.0,491.0,1198.0,358.0,Oui,4197.0,479673451,
3951.0,nestle waters supply est,1000.0,2018.0,6840.3600810171,2068.1274375,0.0,Oui,3951.0,479464166,
4022.0,valeo systemes de controle moteur,520.0,2019.0,593.0,331.0,0.0,Oui,4022.0,479162695,
4003.0,credit agricole normandie,2105.0,2018.0,1673.0,334.0,23120.0,Oui,4003.0,478834930,
5559.0,luxant security grand nord,756.0,2019.0,65.165,5.485,0.0,Oui,5559.0,478372691,
7090.0,ppp - diramode,1788.0,2019.0,539.0,761.0,711348.0,Oui,7090.0,477280846,
4240.0,api restauration,7800.0,2019.0,7850.0,1126.0,1644.0,Oui,4240.0,477181010,-2026.0
6961.0,la redoute sas,1500.0,2019.0,985.0,286.0,0.0,Oui,6961.0,477180186,-1927.96
4098.0,pomona episaveurs,1476.0,2019.0,9897.0,206.0,0.0,Oui,4098.0,476980321,
1267.0,societe des hotels et casino de deauville,596.0,2015.0,3394.0,721.0,0.0,Oui,1267.0,475750337,
4875.0,vilogia,933.0,2018.0,139367.0,41956.0,85891.0,Oui,4875.0,475680815,43715.0
7398.0,ephigea sas,541.0,2019.0,91.0,171.0,79855.0,Oui,7398.0,475483319,
3735.0,hopital prive la louviere,464.0,2017.0,1922.86,265.99,0.0,Oui,3735.0,471502518,
3189.0,cdc habitat,1462.0,2017.0,59823.74,11868.6,0.0,Oui,3189.0,470801168,
3214.0,tapis saint maclou,1400.0,2018.0,1800.0,417.0,0.0,Oui,3214.0,470500943,
3794.0,it-ce,1332.0,2018.0,203.0,1056.0,30377.0,Oui,3794.0,469600050,
4291.0,veolia proprete aquitaine,489.0,2018.0,5926.0,217.0,0.0,Oui,4291.0,464202373,
2024.0,domofrance,472.0,2017.0,21396.0,842.0,51464.0,Oui,2024.0,458204963,
2729.0,la voix du nord,708.0,2016.0,3851.52,962.55,6654.53,Oui,2729.0,457507267,
3550.0,banque populaire du nord,1200.0,2018.0,676.0,466.0,10240.0,Oui,3550.0,457506566,
5397.0,lesieur,600.0,2019.0,13936.0,1440.0,0.0,Oui,5397.0,457208619,
561.0,dalkia,11260.0,2014.0,4708613.0,1028784.0,0.0,Oui,561.0,456500537,
6835.0,s.a.p.e.s.o,869.0,2019.0,1031.0,320.0,398.0,Oui,6835.0,456204940,-96.0
4112.0,cic sud ouest,1739.0,2018.0,899.0,387.0,1205.0,Oui,4112.0,456204809,-166.0
4301.0,cic nord ouest,2300.0,2018.0,1011.0,561.0,1676.0,Oui,4301.0,455502096,
284.0,esterra,804.0,2014.0,9085.0,100.0,12639.0,Oui,284.0,455501452,-1396.0
2451.0,polyclinique de limoges,776.0,2016.0,1398.0,488.0,0.0,Oui,2451.0,453102717,
567.0,jean stalaven sas,1000.0,2015.0,9754.9,2097.0,0.0,Oui,567.0,452807100,
2123.0,autogrill,1980.0,2016.0,2219.0,1676.0,0.0,Oui,2123.0,452565864,
7135.0,aldi marche colmar sarl,717.0,2020.0,2473.230231,1613.299841,0.0,Oui,7135.0,451847396,-5208.349769
7077.0,prixtel sas,30.0,2021.0,4.86,65.5,1095.17,Oui,7077.0,451799845,
4995.0,credit agricole assurances,4463.0,2018.0,680.0,672.0,29460.0,Oui,4995.0,451746077,-785.0
1589.0,castorama sas,12859.0,2015.0,10298.0,7875.0,23779.0,Oui,1589.0,451678973,
3658.0,novo norsdik production,1200.0,2018.0,6300.0,1700.0,37000.0,Oui,3658.0,451375638,
5914.0,clinique benigne joly,370.0,2019.0,520.5,70.0,0.0,Oui,5914.0,451363550,
2295.0,emera,512.0,2016.0,639.5420300000001,503.26,0.0,Oui,2295.0,451354005,
5096.0,crit,1645.0,2020.0,1248.0,157.0,658.0,Oui,5096.0,451329908,-632.0
1363.0,sapa building systems france,721.0,2015.0,10358.0,830.0,0.0,Oui,1363.0,451221295,
3130.0,sas,5719.0,2018.0,154.0,477.0,0.0,Oui,3130.0,451208292,
4326.0,adecco groupe france,666.0,2018.0,468.0,12.0,1320.0,Oui,4326.0,451148209,
4866.0,sbs (sopra banking software),1481.0,2018.0,56.0,70.0,9466.0,Oui,4866.0,450792999,
6169.0,loxam,4380.0,2019.0,31531.0,2033.0,0.0,Oui,6169.0,450776968,4931.812067825998
5210.0,hopital prive oceane,650.0,2017.0,924.0,211.0,235.0,Oui,5210.0,450547930,
5182.0,jean chereau sas,1000.0,2019.0,3374.579,1039.595,0.0,Oui,5182.0,450372347,
1666.0,bio-rad snc,1200.0,2014.0,2792.0,813.0,0.0,Oui,1666.0,449990712,
3816.0,axione,1674.0,2018.0,7445.2,1119.25,60378.55,Oui,3816.0,449586544,
4476.0,edilians,1000.0,2018.0,154740.3,7716.0,0.0,Oui,4476.0,449354224,-20240.70000000001
6673.0,armatis nord,831.0,2020.0,8.931,13.26,0.0,Oui,6673.0,448933325,-38.454
6161.0,korian,56000.0,2018.0,74843.0,50721.0,314144.0,Oui,6161.0,447800475,
5842.0,guintoli,2209.0,2019.0,38895.053,1279.0,9419.0,Oui,5842.0,447754086,-15678.197
7540.0,ramery batiment,692.0,2020.0,996.0200000000001,13.7,265.85,Oui,7540.0,445950074,
4530.0,ag2r la mondiale,9314.0,2018.0,3344.0,3060.0,6656.0,Oui,4530.0,445331192,
6973.0,"scp chambry-vigneron-labopin, notaires et associes",16.0,2021.0,1.21,0.63,55.81,Oui,6973.0,445213770,
6682.0,l'anneau sas,1025.0,2020.0,30.92,0.0,0.0,Oui,6682.0,445201247,
4185.0,hopital saint joseph,2473.0,2018.0,3710.0,445.0,535.0,Oui,4185.0,445174675,
6269.0,accenture technology solutions,1787.0,2020.0,25.0,6.0,21.0,Oui,6269.0,445088057,
1708.0,caisse regionale de credit agricole nord midi-pyrenees,2100.0,2015.0,1590.0,532.0,15755.0,Oui,1708.0,444953830,
3035.0,atalian multitechnique,1200.0,2017.0,3298.5777,444.1,0.0,Oui,3035.0,444798813,
5794.0,grdf,11457.0,2019.0,698476.0,1100.0,238557.0,Oui,5794.0,444786511,
4393.0,schneider electric it france,530.0,2018.0,774.0,230.0,0.0,Oui,4393.0,444643720,747.0
4268.0,rte,9161.0,2018.0,158483.5,436668.1,475190.7,Oui,4268.0,444619258,
5552.0,jeumont electric,517.0,2019.0,3275.623,400.76,0.0,Oui,5552.0,444571000,
6707.0,jtekt automotive lyon,767.0,2020.0,2337.18,2090.21,0.0,Oui,6707.0,444565659,
2212.0,ldc sable,2615.0,2014.0,48532.0,3768.0,8165.0,Oui,2212.0,444502025,
683.0,groupe bsl,600.0,2016.0,71.6,58.4,963.3,Oui,683.0,444483770,
4533.0,sicra ile-de-france,714.0,2019.0,1236.0,469.0,5573.0,Oui,4533.0,444454326,
5624.0,dpd france,2300.0,2019.0,9199.0,43.0,101251.0,Oui,5624.0,444420830,-53322.0
7137.0,aldi marche ablis sarl,840.0,2020.0,3715.459766,606.987252,0.0,Oui,7137.0,444330781,-3266.6752340000003
7145.0,aldi marche oytier saint oblas sarl,703.0,2020.0,5659.605015000001,499.560876,0.0,Oui,7145.0,444330641,1151.1950150000011
7142.0,aldi marche honfleur sarl,704.0,2020.0,3843.089422,643.776228,0.0,Oui,7142.0,444329734,-657.660578
7140.0,aldi marche cuincy sarl,1012.0,2020.0,4762.1103,764.429148,0.0,Oui,7140.0,444329478,-2310.5697
7133.0,aldi beaune sarl,775.0,2020.0,4256.086793,515.697336,0.0,Oui,7133.0,444329346,-1097.9932069999995
4199.0,cotrans automobiles,279.0,2018.0,415.0,1296.0,358.0,Oui,4199.0,444285829,
4262.0,solocal,4320.0,2018.0,5652.15,470.71,23892.14,Oui,4262.0,444212955,2628.1499999999996
4391.0,vencorex france,501.0,2018.0,3942.0,119342.0,0.0,Oui,4391.0,444187884,
4431.0,societe du parc du futuroscope,784.0,2019.0,4343.7,6403.0,0.0,Oui,4431.0,444030902,
4034.0,flex-n-gate france,1237.0,2019.0,11730.1,3074.0,0.0,Oui,4034.0,443982038,
2187.0,mylan laboratories sas,320.0,2016.0,2593.3,872.0,0.0,Oui,2187.0,443748157,
522.0,syngenta france sas,1190.0,2015.0,4111.0,841.0,0.0,Oui,522.0,443716832,
3219.0,goodrich actuation systems sas,1000.0,2018.0,2145.0,754.0,0.0,Oui,3219.0,443177233,412.0
5180.0,conserverie chancerelle,800.0,2019.0,2888.3,348.31,0.0,Oui,5180.0,443146873,
1225.0,magellan,156.0,2016.0,62.0,34.0,44070.0,Oui,1225.0,443061304,
1789.0,qualiconsult exploitation,559.0,2014.0,1729.0,23.0,0.0,Oui,1789.0,442848925,
4187.0,novares france sas,1195.0,2018.0,3557.0,1800.0,0.0,Oui,4187.0,442694436,
7414.0,mageha merignies golf,17.0,2019.0,147.895,6.689,545.94,Oui,7414.0,442642666,
999.0,transdev nancy,799.0,2012.0,13377.0,344.0,0.0,Oui,999.0,442528873,
5944.0,mgen union,516.0,2019.0,7.8,368.0,0.0,Oui,5944.0,441921962,-5570.2
6215.0,mgen l3,4045.0,2019.0,123.0,6608.0,0.0,Oui,6215.0,441921913,
6728.0,sas dedale parc,10.0,2020.0,15.629,3.9059,0.0,Oui,6728.0,441491875,
6087.0,damartex,3300.0,2019.0,5050.0,3426.0,586268.0,Oui,6087.0,441378312,
7210.0,enersys sarl,800.0,2018.0,6053.0,1953.0,1716.0,Oui,7210.0,441330636,
6557.0,naval group,15800.0,2020.0,14560.5,5212.0,32301.0,Oui,6557.0,441133808,-3865.5999999999985
3132.0,menway,330.0,2017.0,387.0,25.0,241.0,Oui,3132.0,440949774,113.0
5481.0,carter-cash,650.0,2019.0,287.0,249.0,160.0,Oui,5481.0,440948578,
6698.0,clinique de l'anjou,626.0,2020.0,236.0,137.0,0.0,Oui,6698.0,440838597,
1006.0,yoplait france,1362.0,2015.0,28042.0,7313.0,743440.0,Oui,1006.0,440767549,
7245.0,sas par actions simplifiees,2500.0,2019.0,0.0,30.0,0.0,Oui,7245.0,440697712,
3935.0,acm groupe d'interet economique,2758.0,2018.0,267.0,422.0,1044.0,Oui,3935.0,440536555,
5635.0,mgen technologies,532.0,2019.0,122.43,240.22,0.0,Oui,5635.0,440529014,
672.0,herakles,2475.0,2014.0,26153.0,9402.0,0.0,Oui,672.0,440513059,
2642.0,aperam alloys imphy,800.0,2015.0,24271.0,6491.0,15878.0,Oui,2642.0,440326692,
3380.0,carrefour hypermarche,89813.0,2018.0,273792.0,17048.0,158782.0,Oui,3380.0,440283752,
4932.0,axima refrigeration france,2400.0,2019.0,11186.0,138.0,0.0,Oui,4932.0,440267177,
3966.0,caisse regionale de credit agricole mutuel atlantique vendee,2153.0,2018.0,665.0,364.0,20410.0,Oui,3966.0,440242469,
6444.0,borgwarner france sas,1048.0,2020.0,1782.0,1628.0,0.0,Oui,6444.0,440156081,-2020.0
5925.0,grtgaz,3022.0,2019.0,580711.0,17584.0,289613.0,Oui,5925.0,440117620,
215.0,societe par actions simplifiee (s.a.s) spie sud-ouest,2720.0,2014.0,,,,Oui,215.0,440056463,
6584.0,spie industrie & tertiaire,6573.0,2019.0,14458.0,623.0,184560.0,Oui,6584.0,440055861,
3366.0,mma iard sa,5199.0,2017.0,2697.0,1305.0,0.0,Oui,3366.0,440048882,871.0
3368.0,mma vie sa,547.0,2017.0,199.08,111.88,0.0,Oui,3368.0,440042174,
5816.0,ehtp,630.0,2019.0,6292.03,537.0,1429.0,Oui,5816.0,439987405,-1145.88
4396.0,essilor international,2944.0,2018.0,3972.0,797.0,0.0,Oui,4396.0,439769654,
1255.0,bbgr,680.0,2014.0,1472.0,797.0,1427.0,Oui,1255.0,439605734,
4596.0,adisseo france sas,1031.0,2018.0,201003.0,32210.0,0.0,Oui,4596.0,439436569,
3436.0,fleury michon,2679.0,2017.0,14777.6,3659.0,0.0,Oui,3436.0,439220203,-520.8629999999994
6595.0,valeo embrayage,1095.0,2021.0,2145.41,1577.18,0.0,Oui,6595.0,438834186,-759.3470000000002
1625.0,valeo materiaux de friction,504.0,2016.0,6288.0,1522.0,0.0,Oui,1625.0,438810129,
2961.0,btp vacances,247.0,2016.0,986.0,629.0,56753.0,Oui,2961.0,438576886,
2045.0,synchrone technologies,1076.0,2017.0,39.3,3.6,0.0,Oui,2045.0,438313843,
5004.0,credit agricole alsace vosges,1400.0,2018.0,986.0,481.0,386.0,Oui,5004.0,437642531,
5716.0,caceis,2415.0,2019.0,307.0,1170.0,35831.0,Oui,5716.0,437580160,-188.77999999999997
4681.0,amundi asset management,5049.0,2018.0,296.25678536,1486.524143,24963.84321639522,Oui,4681.0,437574452,
4761.0,sitpa,364.0,2018.0,3815.0,836.0,877.0,Oui,4761.0,435520028,
6592.0,hm clause sa,570.0,2019.0,3778.44,948.0,0.0,Oui,6592.0,435480546,-429.55999999999995
1248.0,valrhona,800.0,2015.0,3106.0,968.0,0.0,Oui,1248.0,435480520,
6111.0,valrhona sas,850.0,2020.0,2346.0,100.0,0.0,Oui,6111.0,435480512,
3796.0,informatique banques populaires,829.0,2018.0,1285.0,288.0,6007.0,Oui,3796.0,435377684,880.0
3101.0,merck (millipore sas),1400.0,2017.0,14873.0,841.0,68298.0,Oui,3101.0,434691192,3082.370000000001
5008.0,credit agricole d'aquitaine,2760.0,2018.0,1022.0,557.0,20345.0,Oui,5008.0,434651246,-850.0
4620.0,sa,2963.0,2018.0,3213.0,727.0,981.0,Oui,4620.0,434317293,1510.0
6530.0,spie citynetworks,4138.0,2019.0,19492.62,249.06,159683.68,Oui,6530.0,434085395,
4451.0,itron france,925.0,2018.0,1696.0,729.0,0.0,Oui,4451.0,434027249,
5036.0,stpi,679.0,2018.0,989.5,2.1,0.0,Oui,5036.0,434011052,
5579.0,tereva,1052.0,2018.0,6433.0,259.0,1598.0,Oui,5579.0,434004198,3.0
5793.0,randstad,2742.0,2018.0,3094.0,193.0,1793.0,Oui,5793.0,433999356,
4598.0,fives nordon,749.0,2018.0,1386.571,161.231,0.0,Oui,4598.0,433948031,
782.0,mondelez france confectionery production sas,512.0,2014.0,5993.0,1819.0,0.0,Oui,782.0,433935764,
3382.0,carrefour dsi,658.0,2018.0,272.0,125.0,0.0,Oui,3382.0,433929114,
4429.0,transgourmet operations,2686.0,2018.0,36102.662582,3745.3077,9992.089214092492,Oui,4429.0,433927332,
462.0,bouygues batiment ile-de-france,5931.0,2015.0,8158.0,4610.0,308325.0,Oui,462.0,433900834,
6658.0,eurovia alpes,560.0,2019.0,5772.0,36.0,0.0,Oui,6658.0,433888674,
4297.0,laboratoires urgo,563.0,2018.0,614.0,559.0,0.0,Oui,4297.0,433842044,-998.0
1389.0,ag2r la mondiale,7536.0,2014.0,2707.0,1985.0,7492.0,Oui,1389.0,433719812,
7197.0,rolls royce civil nuclear,520.0,2020.0,269.0,184.0,0.0,Oui,7197.0,433681525,15.0
4367.0,eiffage route idf centre ouest,1769.0,2018.0,16412.0,114.71,0.0,Oui,4367.0,433604196,
2633.0,getrag ford transmissions,915.0,2016.0,4232.0,0.0,308039.0,Oui,2633.0,433313475,
4177.0,inter mutuelles assistance,2814.0,2018.0,734.0,196.0,0.0,Oui,4177.0,433240991,262.0
1758.0,clinique esquirol saint hilaire,550.0,2015.0,966.0,312.0,0.0,Oui,1758.0,433213519,
711.0,mondelez france biscuits production sas,1931.0,2014.0,31111.0,4444.0,0.0,Oui,711.0,433085149,
5982.0,itancia,373.0,2019.0,103.0,131.0,44678.0,Oui,5982.0,433061975,
6016.0,retout et associes paris,120.0,2020.0,43.0,7.0,373.0,Oui,6016.0,433048469,
3211.0,france televisions,9842.0,2017.0,5197.0,11871.0,0.0,Oui,3211.0,432766947,-2538.26
1594.0,distrimag,685.0,2015.0,3007.6,501.1,23.6,Oui,1594.0,432547206,
3033.0,atalian securite,4600.0,2017.0,640.0312,20.48,0.0,Oui,3033.0,432513356,
6822.0,tso catenaires,500.0,2019.0,2280.01051,35.5,3175.6,Oui,6822.0,432455764,
6262.0,sfr business distribution,636.0,2020.0,691.3199999999999,2306.07,1113.37,Oui,6262.0,431817915,-1171.68
7160.0,linkbynet,957.0,2020.0,99.8,26.1,1225.8,Oui,7160.0,430359927,
7070.0,koesio,2500.0,2020.0,10339.0,1521.0,9772.0,Oui,7070.0,430355495,
4371.0,ugecam paca corse,1595.0,2018.0,6391.1599787,5757.0448134,7059.769349299999,Oui,4371.0,430171058,
5771.0,snf sa,1463.0,2019.0,52348.0,2367.0,0.0,Oui,5771.0,430006643,383.0
4567.0,manpower france,3950.0,2018.0,1207.0,752.0,1932.0,Oui,4567.0,429955297,29.1400000000001
5762.0,transdev saint etienne,682.0,2019.0,8897.22,303.6993,0.0,Oui,5762.0,429937519,-302.5169999999998
4573.0,ineo provence et cote d'azur,995.0,2018.0,2401.0,61.0,0.0,Oui,4573.0,429811284,
4581.0,engie ineo  tertiaire idf,867.0,2018.0,1005.0,102.0,473.0,Oui,4581.0,429425150,940.0
1734.0,beaute recherche et industries,505.0,2015.0,975.2,0.5,0.0,Oui,1734.0,429057342,
4388.0,total petrochemical france,466.0,2018.0,34413.60000000001,8245.4,0.0,Oui,4388.0,428891113,
2135.0,thermodyn,518.0,2016.0,3425.33,527.0,0.0,Oui,2135.0,428764682,
2010.0,areva np sas,9435.0,2014.0,32413.0,16281.0,0.0,Oui,2010.0,428764500,
4520.0,flexi france,862.0,2018.0,1387.0,360.0,28660.0,Oui,4520.0,428734123,-679.0
1383.0,jtekt automotive dijon saint-etienne,695.0,2015.0,320.99,693.5,300.2,Oui,1383.0,428709786,
4621.0,april sante prevoyance,683.0,2018.0,152.0,61.0,0.0,Oui,4621.0,428702419,
4663.0,ugecam bretagne et pays de la loire,1270.0,2018.0,3234.0,422.0,3013.0,Oui,4663.0,428692008,
5617.0,samsic sas 1,3408.0,2019.0,807.0,22.0,0.0,Oui,5617.0,428689392,
5879.0,samsic sas 2,5145.0,2019.0,3068.0,53.0,0.0,Oui,5879.0,428685358,
4360.0,andros snc,1678.0,2018.0,29148.0,2815.0,0.0,Oui,4360.0,428682447,
858.0,thales services,3552.0,2014.0,1343.0,2393.0,0.0,Oui,858.0,428677124,
5818.0,cooperative agrial,1350.0,2019.0,7084.4305421346,620.0237975,1882.3262995222,Oui,5818.0,428611719,-20710.5694578654
453.0,nexans france,3066.0,2015.0,27823.0,9615.0,8190.0,Oui,453.0,428593230,
4609.0,poste immo,932.0,2018.0,485.22,21.7,0.0,Oui,4609.0,428579130,-13.639999999999986
1286.0,"casino, guichard perrachon",74805.0,2015.0,792120.0,119987.0,0.0,Oui,1286.0,428268023,
3384.0,carrefour siege,686.0,2018.0,284.0,130.0,0.0,Oui,3384.0,428240352,
3381.0,carrefour entrepots,7911.0,2018.0,24117.0,1502.0,13986.0,Oui,3381.0,428240287,
1419.0,salzgitter mannesmann precision etirage,819.0,2014.0,18725.0,2040.0,0.0,Oui,1419.0,426420162,
5620.0,carglass s.a.s,3200.0,2019.0,8815.0,804.0,0.0,Oui,5620.0,425050556,1267.0
3218.0,scc france,2400.0,2018.0,3090.0,247.0,0.0,Oui,3218.0,424982650,
2012.0,groupe secob rennes,90.0,2016.0,53.8,41.641,408.865,Oui,2012.0,424936656,
3848.0,achille bertrand,244.0,2018.0,2559.0,196.0,0.0,Oui,3848.0,424935500,
5208.0,portalp france,699.0,2019.0,3040.479,21.554,0.0,Oui,5208.0,424850014,147.47899999999981
4467.0,prolians rhone alpes auvergne,764.0,2018.0,3540.0,166.0,0.0,Oui,4467.0,424821221,
7429.0,ugecam alsace,1900.0,2019.0,2603.0,946.0,0.0,Oui,7429.0,424810257,
6789.0,ovhcloud,1430.0,2020.0,2730.0,45016.0,83007.0,Oui,6789.0,424761419,2284.0
4931.0,thales global services s.a.s,1765.0,2018.0,444.98,742.9499999999999,0.0,Oui,4931.0,424704963,
5591.0,sidel blowing & services,790.0,2019.0,1577.86,731.0,0.0,Oui,5591.0,424632759,
729.0,sidel blowing & services,956.0,2014.0,1204.902,963.439,0.0,Oui,729.0,424623759,
4256.0,ugecam rhone alpes,970.0,2018.0,2334.0,457.0,3289.0,Oui,4256.0,424620227,
4704.0,ugecam nord est,1625.0,2019.0,2331.4706049,1169.823743985,6682.9671604,Oui,4704.0,424273407,
4861.0,alstom power service,945.0,2019.0,2731.0,142.0,640.0,Oui,4861.0,424210599,
2036.0,ugecam auvergne limousin poitou charente,509.0,2015.0,1113.0,152.0,0.0,Oui,2036.0,423977792,
1578.0,ugecam du centre,839.0,2015.0,1161.0,162.0,0.0,Oui,1578.0,423864941,
5027.0,le telegramme,640.0,2020.0,1358.0,125.0,416.0,Oui,5027.0,423754241,
4508.0,ugecam hauts de france,1251.0,2018.0,4371.2711631,646.2396778,6670.6833277,Oui,4508.0,423628262,
2112.0,ugecam (union pour la gestion des caisses d'assurance maladie) aquitaine,1127.0,2016.0,4228.0,547.0,0.0,Oui,2112.0,423494335,
3527.0,idfr,5.0,2019.0,0.005,1.107,11.971,Oui,3527.0,423418714,
3939.0,mi-gso,1056.0,2018.0,78.738,11.0,0.0,Oui,3939.0,422883769,34.738
3631.0,bertrandt sas,1080.0,2018.0,263.561471157,13.9132825,69.4428406,Oui,3631.0,422868851,
4087.0,jacquet panification,581.0,2018.0,8803.6,2521.7,0.0,Oui,4087.0,422845982,-1318.67375
2975.0,les villages clubs du soleil,800.0,2017.0,725.0,235.0,202.0,Oui,2975.0,422636472,
3024.0,eutelsat s.a.,567.0,2017.0,250.0,682.0,2893.0,Oui,3024.0,422551176,
5728.0,sas organisation intra-groupe des achats - snc oia,722.0,2019.0,936.0,481.0,9190.0,Oui,5728.0,421982745,
7577.0,iliad,9134.0,2020.0,15851.0,35389.0,280232.0,Oui,7577.0,421938861,
3589.0,sew usocome,1800.0,2018.0,1793.0,1251.0,3774202.0,Oui,3589.0,421863259,1784.966
5915.0,oxya sas,596.0,2020.0,59.0,1258.0,2076.0,Oui,5915.0,421568965,
5396.0,borealis chimie sas,590.0,2019.0,1380473.0,9041.0,0.0,Oui,5396.0,421454406,-25181.0
2716.0,speedy france,1458.0,2017.0,1665.0,583.0,0.0,Oui,2716.0,421363979,
4860.0,orano support,693.0,2018.0,364.0,381.0,0.0,Oui,4860.0,421356593,
1274.0,tais,564.0,2014.0,11447.0,119.0,0.0,Oui,1274.0,421345638,
7006.0,cristal union-societe cooperative agricole a capital variable,2000.0,2020.0,727729.0,24000.0,0.0,Oui,7006.0,421343369,30863.978000000003
2996.0,souriau sas - esterline,1000.0,2017.0,1273.0,1407.0,367.0,Oui,2996.0,421320268,
1525.0,avem holding,1360.0,2015.0,1080.0,162.0,198.0,Oui,1525.0,421287996,
3110.0,bdms distribution,1001.0,2017.0,5598.387000000001,1342.763,0.0,Oui,3110.0,421255134,
2425.0,sis,800.0,2017.0,317.6,119.2,0.0,Oui,2425.0,421172313,
532.0,schneider automation,500.0,2014.0,259.0,297.0,0.0,Oui,532.0,421149295,
6877.0,thiriet distribution sas,1670.0,2019.0,120.6,13.2,46.26,Oui,6877.0,421110980,
863.0,thiriet distribution sas,1689.0,2015.0,151.8749,12.6766,75.0153,Oui,863.0,421110198,
4390.0,schneider electric france,6900.0,2018.0,10059.0,2991.0,0.0,Oui,4390.0,421106709,7509.0
5740.0,eurovia idf,990.0,2019.0,5027.67,36.0,0.0,Oui,5740.0,420948226,
4655.0,ad3,700.0,2018.0,2067.0,56.0,0.0,Oui,4655.0,420937229,
6464.0,airbus operations sas,19011.0,2020.0,80097.0,36848.0,0.0,Oui,6464.0,420916918,-67469.0
4494.0,jpr,574.0,2018.0,197.0,300.6,0.0,Oui,4494.0,420866725,
7242.0,bricoman,2171.0,2020.0,91.0,2321.0,352512.0,Oui,7242.0,420809923,
